drug_row,drug_col,cell_line_name,css
MK-4827,MK-2206,MSTO,60.3155
MK-4827,MK-2206,MSTO,60.226
MK-4827,MK-2206,MSTO,66.2495
MK-4827,MK-8669,MSTO,51.3075
MK-4827,MK-8669,MSTO,49.9765
MK-4827,MK-8669,MSTO,54.4885
MK-4827,MK-8669,MSTO,55.699
MK-5108,MK-4827,MSTO,42.876
MK-5108,MK-4827,MSTO,55.4445
MK-5108,MK-4827,MSTO,53.097
MK-5108,MK-4827,MSTO,58.9015
MRK-003,BEZ-235,MSTO,61.509
MRK-003,BEZ-235,MSTO,62.1855
MRK-003,BEZ-235,MSTO,60.629
MRK-003,BEZ-235,MSTO,63.7645
MRK-003,CYCLOPHOSPHAMIDE,MSTO,13.825
MRK-003,CYCLOPHOSPHAMIDE,MSTO,10.3125
MRK-003,CYCLOPHOSPHAMIDE,MSTO,20.8015
MRK-003,CYCLOPHOSPHAMIDE,MSTO,19.197
MRK-003,METFORMIN,MSTO,13.989
MRK-003,METFORMIN,MSTO,26.4465
MRK-003,METFORMIN,MSTO,3.104
MRK-003,METFORMIN,MSTO,11.409
MRK-003,METHOTREXATE,MSTO,63.6415
MRK-003,METHOTREXATE,MSTO,63.604
MRK-003,METHOTREXATE,MSTO,68.527
MRK-003,METHOTREXATE,MSTO,63.3885
MRK-003,MK-4827,MSTO,46.3945
MRK-003,MK-4827,MSTO,55.416
MRK-003,MK-4827,MSTO,47.166
MRK-003,MK-4827,MSTO,58.801
MRK-003,TEMOZOLOMIDE,MSTO,29.422
MRK-003,TEMOZOLOMIDE,MSTO,46.942
MRK-003,TEMOZOLOMIDE,MSTO,40.3765
MRK-003,TEMOZOLOMIDE,MSTO,49.513
PD325901,DINACICLIB,MSTO,63.566
PD325901,DINACICLIB,MSTO,61.9745
PD325901,DINACICLIB,MSTO,51.964
PD325901,DINACICLIB,MSTO,65.6655
PD325901,SORAFENIB,MSTO,30.838
PD325901,SORAFENIB,MSTO,26.8465
PD325901,SORAFENIB,MSTO,40.422
PD325901,SORAFENIB,MSTO,54.939
VINBLASTINE,ABT-888,MSTO,14.072
VINBLASTINE,ABT-888,MSTO,12.8145
VINBLASTINE,ABT-888,MSTO,24.8665
VINBLASTINE,ABT-888,MSTO,17.791
VINBLASTINE,BEZ-235,MSTO,49.9665
VINBLASTINE,BEZ-235,MSTO,47.698
VINBLASTINE,BEZ-235,MSTO,63.3895
VINBLASTINE,BEZ-235,MSTO,60.739
VINBLASTINE,BORTEZOMIB,MSTO,27.098
VINBLASTINE,BORTEZOMIB,MSTO,19.007
VINBLASTINE,BORTEZOMIB,MSTO,25.122
VINBLASTINE,BORTEZOMIB,MSTO,22.9805
VINBLASTINE,GELDANAMYCIN,MSTO,36.493
VINBLASTINE,GELDANAMYCIN,MSTO,32.851
VINBLASTINE,GELDANAMYCIN,MSTO,26.997
VINBLASTINE,GELDANAMYCIN,MSTO,34.7885
VINBLASTINE,L778123,MSTO,38.841
VINBLASTINE,L778123,MSTO,32.212
VINBLASTINE,L778123,MSTO,47.1
VINBLASTINE,L778123,MSTO,42.622
VINBLASTINE,PD325901,MSTO,26.8255
VINBLASTINE,PD325901,MSTO,24.9945
VINBLASTINE,PD325901,MSTO,23.5965
VINBLASTINE,PD325901,MSTO,36.9995
VINORELBINE,ERLOTINIB,MSTO,25.2665
VINORELBINE,ERLOTINIB,MSTO,30.892
VINORELBINE,ERLOTINIB,MSTO,38.0165
VINORELBINE,ERLOTINIB,MSTO,42.8615
AZD1775,MK-2206,NCIH23,59.368
AZD1775,MK-2206,NCIH23,59.697
AZD1775,MK-2206,NCIH23,69.2685
AZD1775,MK-2206,NCIH23,62.182
AZD1775,MK-5108,NCIH23,61.2355
AZD1775,MK-5108,NCIH23,69.6045
AZD1775,MK-5108,NCIH23,64.934
AZD1775,MK-5108,NCIH23,67.007
AZD1775,MK-8669,NCIH23,54.94
AZD1775,MK-8669,NCIH23,66.7085
AZD1775,MK-8669,NCIH23,65.3705
AZD1775,MK-8669,NCIH23,66.6815
AZD1775,MK-8776,NCIH23,92.7645
AZD1775,MK-8776,NCIH23,94.385
AZD1775,MK-8776,NCIH23,93.961
AZD1775,MK-8776,NCIH23,93.3165
AZD1775,TOPOTECAN,NCIH23,63.139
AZD1775,TOPOTECAN,NCIH23,80.077
AZD1775,TOPOTECAN,NCIH23,76.281
AZD1775,TOPOTECAN,NCIH23,75.4005
CYCLOPHOSPHAMIDE,ABT-888,NCIH23,4.3425
CYCLOPHOSPHAMIDE,ABT-888,NCIH23,5.9615
CYCLOPHOSPHAMIDE,ABT-888,NCIH23,5.6565
CYCLOPHOSPHAMIDE,ABT-888,NCIH23,2.0705
CYCLOPHOSPHAMIDE,BEZ-235,NCIH23,54.307
CYCLOPHOSPHAMIDE,BEZ-235,NCIH23,49.8235
CYCLOPHOSPHAMIDE,BEZ-235,NCIH23,53.2625
CYCLOPHOSPHAMIDE,BEZ-235,NCIH23,57.105
CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH23,38.142
CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH23,42.564
CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH23,45.1395
CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH23,54.1615
CYCLOPHOSPHAMIDE,DINACICLIB,NCIH23,34.6115
CYCLOPHOSPHAMIDE,DINACICLIB,NCIH23,35.8965
CYCLOPHOSPHAMIDE,DINACICLIB,NCIH23,47.5875
CYCLOPHOSPHAMIDE,DINACICLIB,NCIH23,35.2245
CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH23,58.845
CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH23,52.1485
CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH23,51.9455
CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH23,61.492
CYCLOPHOSPHAMIDE,L778123,NCIH23,32.7945
CYCLOPHOSPHAMIDE,L778123,NCIH23,33.153
CYCLOPHOSPHAMIDE,L778123,NCIH23,30.6575
CYCLOPHOSPHAMIDE,L778123,NCIH23,34.825
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,39.655
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,44.622
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,42.8955
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,46.275
CYCLOPHOSPHAMIDE,PD325901,NCIH23,34.912
CYCLOPHOSPHAMIDE,PD325901,NCIH23,38.159
CYCLOPHOSPHAMIDE,PD325901,NCIH23,38.28
CYCLOPHOSPHAMIDE,PD325901,NCIH23,37.0525
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH23,39.3095
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH23,44.0875
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH23,20.97
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH23,29.7675
GEMCITABINE,AZD1775,NCIH23,93.081
GEMCITABINE,AZD1775,NCIH23,94.6405
GEMCITABINE,AZD1775,NCIH23,93.366
GEMCITABINE,AZD1775,NCIH23,93.885
GEMCITABINE,MK-2206,NCIH23,68.3695
GEMCITABINE,MK-2206,NCIH23,65.107
GEMCITABINE,MK-2206,NCIH23,73.1175
GEMCITABINE,MK-2206,NCIH23,79.3715
GEMCITABINE,MK-5108,NCIH23,80.256
GEMCITABINE,MK-5108,NCIH23,82.4825
GEMCITABINE,MK-5108,NCIH23,84.84
GEMCITABINE,MK-5108,NCIH23,83.941
GEMCITABINE,MK-8669,NCIH23,76.318
GEMCITABINE,MK-8669,NCIH23,68.5645
GEMCITABINE,MK-8669,NCIH23,79.856
GEMCITABINE,MK-8669,NCIH23,71.363
MK-2206,TOPOTECAN,NCIH23,52.2665
MK-2206,TOPOTECAN,NCIH23,59.4265
MK-2206,TOPOTECAN,NCIH23,64.032
MK-2206,TOPOTECAN,NCIH23,62.6215
MK-4541,AZD1775,NCIH23,44.77
MK-4541,AZD1775,NCIH23,49.056
MK-4541,AZD1775,NCIH23,43.919
MK-4541,AZD1775,NCIH23,46.3045
MK-4541,GEMCITABINE,NCIH23,59.962
MK-4541,GEMCITABINE,NCIH23,73.1925
MK-4541,GEMCITABINE,NCIH23,64.7595
MK-4541,GEMCITABINE,NCIH23,68.367
MK-4541,MK-4827,NCIH23,29.0895
MK-4541,MK-4827,NCIH23,29.9015
MK-4541,MK-4827,NCIH23,26.4435
MK-4541,MK-4827,NCIH23,29.112
MK-4541,TOPOTECAN,NCIH23,41.9845
MK-4541,TOPOTECAN,NCIH23,48.5205
MK-4541,TOPOTECAN,NCIH23,51.7685
MK-4541,TOPOTECAN,NCIH23,43.3415
MK-4827,BEZ-235,NCIH23,54.8995
MK-4827,BEZ-235,NCIH23,56.842
MK-4827,BEZ-235,NCIH23,55.3925
MK-4827,BEZ-235,NCIH23,59.6585
MK-4827,DINACICLIB,NCIH23,52.629
MK-4827,DINACICLIB,NCIH23,52.299
MK-4827,DINACICLIB,NCIH23,41.0455
MK-4827,DINACICLIB,NCIH23,64.8745
MK-4827,MK-8776,NCIH23,63.3725
MK-4827,MK-8776,NCIH23,43.4425
MK-4827,MK-8776,NCIH23,66.8535
MK-4827,MK-8776,NCIH23,66.228
MK-4827,PD325901,NCIH23,49.4765
MK-4827,PD325901,NCIH23,50.771
MK-4827,PD325901,NCIH23,48.5605
MK-4827,PD325901,NCIH23,50.874
MK-5108,TOPOTECAN,NCIH23,75.2265
MK-5108,TOPOTECAN,NCIH23,73.536
MK-5108,TOPOTECAN,NCIH23,78.0395
MK-5108,TOPOTECAN,NCIH23,75.9955
MK-8669,TOPOTECAN,NCIH23,48.841
MK-8669,TOPOTECAN,NCIH23,52.1715
MK-8669,TOPOTECAN,NCIH23,51.0585
MK-8669,TOPOTECAN,NCIH23,53.63
MRK-003,ABT-888,NCIH23,18.066
MRK-003,ABT-888,NCIH23,19.165
MRK-003,ABT-888,NCIH23,24.2175
MRK-003,ABT-888,NCIH23,21.17
MRK-003,BORTEZOMIB,NCIH23,46.999
MRK-003,BORTEZOMIB,NCIH23,49.2355
MRK-003,BORTEZOMIB,NCIH23,50.3845
MRK-003,BORTEZOMIB,NCIH23,65.6205
MRK-003,GELDANAMYCIN,NCIH23,64.48
MRK-003,GELDANAMYCIN,NCIH23,55.423
MRK-003,GELDANAMYCIN,NCIH23,62.9155
MRK-003,GELDANAMYCIN,NCIH23,54.9205
MRK-003,L778123,NCIH23,37.914
MRK-003,L778123,NCIH23,39.1835
MRK-003,L778123,NCIH23,45.817
MRK-003,L778123,NCIH23,45.832
MRK-003,PD325901,NCIH23,42.756
MRK-003,PD325901,NCIH23,44.472
MRK-003,PD325901,NCIH23,42.043
MRK-003,PD325901,NCIH23,42.1735
MRK-003,TOPOTECAN,NCIH23,78.4115
MRK-003,TOPOTECAN,NCIH23,81.7835
MRK-003,TOPOTECAN,NCIH23,82.873
MRK-003,TOPOTECAN,NCIH23,83.95
TEMOZOLOMIDE,MK-2206,NCIH23,54.0095
TEMOZOLOMIDE,MK-2206,NCIH23,42.375
TEMOZOLOMIDE,MK-2206,NCIH23,45.5945
TEMOZOLOMIDE,MK-2206,NCIH23,43.146
TEMOZOLOMIDE,MK-4827,NCIH23,73.2135
TEMOZOLOMIDE,MK-4827,NCIH23,74.611
TEMOZOLOMIDE,MK-4827,NCIH23,74.0365
TEMOZOLOMIDE,MK-4827,NCIH23,76.0375
TEMOZOLOMIDE,TOPOTECAN,NCIH23,57.077
TEMOZOLOMIDE,TOPOTECAN,NCIH23,62.154
TEMOZOLOMIDE,TOPOTECAN,NCIH23,66.3205
TEMOZOLOMIDE,TOPOTECAN,NCIH23,59.271
TOPOTECAN,DINACICLIB,NCIH23,58.7775
TOPOTECAN,DINACICLIB,NCIH23,66.437
TOPOTECAN,DINACICLIB,NCIH23,58.528
TOPOTECAN,DINACICLIB,NCIH23,65.0555
TOPOTECAN,MK-8776,NCIH23,70.6275
TOPOTECAN,MK-8776,NCIH23,72.596
TOPOTECAN,MK-8776,NCIH23,71.469
TOPOTECAN,MK-8776,NCIH23,75.548
VINORELBINE,ERLOTINIB,NCIH23,63.2185
VINORELBINE,ERLOTINIB,NCIH23,57.75
VINORELBINE,ERLOTINIB,NCIH23,53.9915
VINORELBINE,ERLOTINIB,NCIH23,48.969
ZOLINZA,AZD1775,NCIH23,84.398
ZOLINZA,AZD1775,NCIH23,86.3315
ZOLINZA,AZD1775,NCIH23,90.189
ZOLINZA,AZD1775,NCIH23,88.7155
ZOLINZA,GEMCITABINE,NCIH23,93.459
ZOLINZA,GEMCITABINE,NCIH23,93.8685
ZOLINZA,GEMCITABINE,NCIH23,90.783
ZOLINZA,GEMCITABINE,NCIH23,91.7105
ZOLINZA,MK-4827,NCIH23,74.2515
ZOLINZA,MK-4827,NCIH23,69.9725
ZOLINZA,MK-4827,NCIH23,71.729
ZOLINZA,MK-4827,NCIH23,77.1645
ZOLINZA,TOPOTECAN,NCIH23,69.8105
ZOLINZA,TOPOTECAN,NCIH23,68.9825
ZOLINZA,TOPOTECAN,NCIH23,71.9355
ZOLINZA,TOPOTECAN,NCIH23,70.7465
BEZ-235,SN-38,RPMI7951,67.0525
BEZ-235,SN-38,RPMI7951,67.028
BEZ-235,SN-38,RPMI7951,63.8665
BEZ-235,SN-38,RPMI7951,67.336
CYCLOPHOSPHAMIDE,ABT-888,RPMI7951,-0.898
CYCLOPHOSPHAMIDE,ABT-888,RPMI7951,-3.245
CYCLOPHOSPHAMIDE,ABT-888,RPMI7951,0.2735
CYCLOPHOSPHAMIDE,ABT-888,RPMI7951,-0.1815
CYCLOPHOSPHAMIDE,BEZ-235,RPMI7951,55.252
CYCLOPHOSPHAMIDE,BEZ-235,RPMI7951,56.175
CYCLOPHOSPHAMIDE,BEZ-235,RPMI7951,59.747
CYCLOPHOSPHAMIDE,BEZ-235,RPMI7951,54.917
CYCLOPHOSPHAMIDE,BORTEZOMIB,RPMI7951,37.1055
CYCLOPHOSPHAMIDE,BORTEZOMIB,RPMI7951,43.304
CYCLOPHOSPHAMIDE,BORTEZOMIB,RPMI7951,36.076
CYCLOPHOSPHAMIDE,BORTEZOMIB,RPMI7951,44.167
CYCLOPHOSPHAMIDE,DINACICLIB,RPMI7951,48.6735
CYCLOPHOSPHAMIDE,DINACICLIB,RPMI7951,48.704
CYCLOPHOSPHAMIDE,DINACICLIB,RPMI7951,43.757
CYCLOPHOSPHAMIDE,DINACICLIB,RPMI7951,43.047
CYCLOPHOSPHAMIDE,GELDANAMYCIN,RPMI7951,64.3495
CYCLOPHOSPHAMIDE,GELDANAMYCIN,RPMI7951,68.2565
CYCLOPHOSPHAMIDE,GELDANAMYCIN,RPMI7951,63.6075
CYCLOPHOSPHAMIDE,GELDANAMYCIN,RPMI7951,51.993
CYCLOPHOSPHAMIDE,L778123,RPMI7951,25.188
CYCLOPHOSPHAMIDE,L778123,RPMI7951,23.4235
CYCLOPHOSPHAMIDE,L778123,RPMI7951,29.29
CYCLOPHOSPHAMIDE,L778123,RPMI7951,30.645
CYCLOPHOSPHAMIDE,MK-8776,RPMI7951,41.951
CYCLOPHOSPHAMIDE,MK-8776,RPMI7951,42.885
CYCLOPHOSPHAMIDE,MK-8776,RPMI7951,38.183
CYCLOPHOSPHAMIDE,MK-8776,RPMI7951,39.566
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,28.1925
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,26.86
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,27.396
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,28.361
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,RPMI7951,20.024
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,RPMI7951,23.706
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,RPMI7951,22.2335
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,RPMI7951,19.6035
MK-2206,SN-38,RPMI7951,56.0615
MK-2206,SN-38,RPMI7951,53.938
MK-2206,SN-38,RPMI7951,57.331
MK-2206,SN-38,RPMI7951,54.639
MK-4541,SN-38,RPMI7951,35.0005
MK-4541,SN-38,RPMI7951,35.9005
MK-4541,SN-38,RPMI7951,38.5595
MK-4541,SN-38,RPMI7951,38.4615
MK-8669,SN-38,RPMI7951,44.82
MK-8669,SN-38,RPMI7951,45.5905
MK-8669,SN-38,RPMI7951,49.856
MK-8669,SN-38,RPMI7951,49.5245
PD325901,SN-38,RPMI7951,45.1935
PD325901,SN-38,RPMI7951,41.7795
PD325901,SN-38,RPMI7951,40.6195
PD325901,SN-38,RPMI7951,43.924
SN-38,DINACICLIB,RPMI7951,56.4215
SN-38,DINACICLIB,RPMI7951,65.571
SN-38,DINACICLIB,RPMI7951,57.769
SN-38,DINACICLIB,RPMI7951,75.5705
SN-38,MK-8776,RPMI7951,62.799
SN-38,MK-8776,RPMI7951,69.9965
SN-38,MK-8776,RPMI7951,67.495
SN-38,MK-8776,RPMI7951,61.507
TEMOZOLOMIDE,SN-38,RPMI7951,51.045
TEMOZOLOMIDE,SN-38,RPMI7951,50.3135
TEMOZOLOMIDE,SN-38,RPMI7951,57.714
TEMOZOLOMIDE,SN-38,RPMI7951,53.328
VINORELBINE,ERLOTINIB,RPMI7951,48.7295
VINORELBINE,ERLOTINIB,RPMI7951,39.8765
VINORELBINE,ERLOTINIB,RPMI7951,44.158
VINORELBINE,ERLOTINIB,RPMI7951,46.4735
ZOLINZA,SN-38,RPMI7951,64.137
ZOLINZA,SN-38,RPMI7951,66.934
ZOLINZA,SN-38,RPMI7951,67.8355
ZOLINZA,SN-38,RPMI7951,74.4805
AZD1775,OXALIPLATIN,T-47D,19.6235
AZD1775,OXALIPLATIN,T-47D,14.099
AZD1775,OXALIPLATIN,T-47D,8.978
AZD1775,OXALIPLATIN,T-47D,2.6545
BEZ-235,SN-38,T-47D,53.329
BEZ-235,SN-38,T-47D,51.784
BEZ-235,SN-38,T-47D,51.133
BEZ-235,SN-38,T-47D,55.8115
CARBOPLATIN,MK-5108,T-47D,10.4705
CARBOPLATIN,MK-5108,T-47D,10.7825
CARBOPLATIN,MK-5108,T-47D,16.8345
CARBOPLATIN,MK-5108,T-47D,4.1355
CARBOPLATIN,ZOLINZA,T-47D,47.9995
CARBOPLATIN,ZOLINZA,T-47D,48.318
CARBOPLATIN,ZOLINZA,T-47D,45.6725
CARBOPLATIN,ZOLINZA,T-47D,42.6655
CYCLOPHOSPHAMIDE,AZD1775,T-47D,-1.7415
CYCLOPHOSPHAMIDE,AZD1775,T-47D,7.5285
CYCLOPHOSPHAMIDE,AZD1775,T-47D,3.894
CYCLOPHOSPHAMIDE,AZD1775,T-47D,8.3425
CYCLOPHOSPHAMIDE,DASATINIB,T-47D,19.6375
CYCLOPHOSPHAMIDE,DASATINIB,T-47D,16.5235
CYCLOPHOSPHAMIDE,DASATINIB,T-47D,9.426
CYCLOPHOSPHAMIDE,DASATINIB,T-47D,21.3235
CYCLOPHOSPHAMIDE,ERLOTINIB,T-47D,21.4935
CYCLOPHOSPHAMIDE,ERLOTINIB,T-47D,24.681
CYCLOPHOSPHAMIDE,ERLOTINIB,T-47D,27.5675
CYCLOPHOSPHAMIDE,ERLOTINIB,T-47D,18.7975
CYCLOPHOSPHAMIDE,LAPATINIB,T-47D,19.066
CYCLOPHOSPHAMIDE,LAPATINIB,T-47D,18.3325
CYCLOPHOSPHAMIDE,LAPATINIB,T-47D,18.9545
CYCLOPHOSPHAMIDE,LAPATINIB,T-47D,18.8515
CYCLOPHOSPHAMIDE,MK-2206,T-47D,32.145
CYCLOPHOSPHAMIDE,MK-2206,T-47D,21.1295
CYCLOPHOSPHAMIDE,MK-2206,T-47D,24.749
CYCLOPHOSPHAMIDE,MK-2206,T-47D,28.7645
CYCLOPHOSPHAMIDE,MK-4827,T-47D,0.9515
CYCLOPHOSPHAMIDE,MK-4827,T-47D,7.3865
CYCLOPHOSPHAMIDE,MK-4827,T-47D,1.55
CYCLOPHOSPHAMIDE,MK-4827,T-47D,2.06
CYCLOPHOSPHAMIDE,MK-5108,T-47D,12.1545
CYCLOPHOSPHAMIDE,MK-5108,T-47D,3.6895
CYCLOPHOSPHAMIDE,MK-5108,T-47D,14.244
CYCLOPHOSPHAMIDE,MK-5108,T-47D,19.3735
CYCLOPHOSPHAMIDE,MK-8669,T-47D,10.5375
CYCLOPHOSPHAMIDE,MK-8669,T-47D,14.993
CYCLOPHOSPHAMIDE,MK-8669,T-47D,19.688
CYCLOPHOSPHAMIDE,MK-8669,T-47D,15.184
CYCLOPHOSPHAMIDE,SORAFENIB,T-47D,41.622
CYCLOPHOSPHAMIDE,SORAFENIB,T-47D,37.198
CYCLOPHOSPHAMIDE,SORAFENIB,T-47D,35.501
CYCLOPHOSPHAMIDE,SORAFENIB,T-47D,37.808
CYCLOPHOSPHAMIDE,SUNITINIB,T-47D,1.8865
CYCLOPHOSPHAMIDE,SUNITINIB,T-47D,-2.1225
CYCLOPHOSPHAMIDE,SUNITINIB,T-47D,1.511
CYCLOPHOSPHAMIDE,SUNITINIB,T-47D,5.185
CYCLOPHOSPHAMIDE,ZOLINZA,T-47D,49.941
CYCLOPHOSPHAMIDE,ZOLINZA,T-47D,35.808
CYCLOPHOSPHAMIDE,ZOLINZA,T-47D,49.1815
CYCLOPHOSPHAMIDE,ZOLINZA,T-47D,51.598
DASATINIB,OXALIPLATIN,T-47D,20.577
DASATINIB,OXALIPLATIN,T-47D,24.473
DASATINIB,OXALIPLATIN,T-47D,30.3355
DASATINIB,OXALIPLATIN,T-47D,22.8115
METFORMIN,AZD1775,T-47D,11.271
METFORMIN,AZD1775,T-47D,3.579
METFORMIN,AZD1775,T-47D,4.9505
METFORMIN,AZD1775,T-47D,2.819
METFORMIN,DINACICLIB,T-47D,14.309
METFORMIN,DINACICLIB,T-47D,18.1285
METFORMIN,DINACICLIB,T-47D,14.097
METFORMIN,DINACICLIB,T-47D,14.42
METFORMIN,MK-2206,T-47D,32.7265
METFORMIN,MK-2206,T-47D,25.682
METFORMIN,MK-2206,T-47D,29.774
METFORMIN,MK-2206,T-47D,34.6225
METFORMIN,MK-4827,T-47D,14.5645
METFORMIN,MK-4827,T-47D,1.9915
METFORMIN,MK-4827,T-47D,15.3165
METFORMIN,MK-4827,T-47D,10.7685
METFORMIN,MK-5108,T-47D,17.377
METFORMIN,MK-5108,T-47D,18.2025
METFORMIN,MK-5108,T-47D,10.8145
METFORMIN,MK-5108,T-47D,16.3015
METFORMIN,MK-8669,T-47D,29.3295
METFORMIN,MK-8669,T-47D,13.5515
METFORMIN,MK-8669,T-47D,26.882
METFORMIN,MK-8669,T-47D,21.6915
METFORMIN,MK-8776,T-47D,-1.0585
METFORMIN,MK-8776,T-47D,1.6785
METFORMIN,MK-8776,T-47D,2.9095
METFORMIN,MK-8776,T-47D,7.3035
METFORMIN,SORAFENIB,T-47D,56.3255
METFORMIN,SORAFENIB,T-47D,40.2535
METFORMIN,SORAFENIB,T-47D,41.2995
METFORMIN,SORAFENIB,T-47D,49.862
METFORMIN,SUNITINIB,T-47D,10.4825
METFORMIN,SUNITINIB,T-47D,5.439
METFORMIN,SUNITINIB,T-47D,9.7095
METFORMIN,SUNITINIB,T-47D,10.4985
METFORMIN,TEMOZOLOMIDE,T-47D,0.0765
METFORMIN,TEMOZOLOMIDE,T-47D,-2.9135
METFORMIN,TEMOZOLOMIDE,T-47D,-13.9965
METFORMIN,TEMOZOLOMIDE,T-47D,10.2585
METFORMIN,ZOLINZA,T-47D,52.166
METFORMIN,ZOLINZA,T-47D,50.642
METFORMIN,ZOLINZA,T-47D,51.776
METFORMIN,ZOLINZA,T-47D,43.724
MK-2206,OXALIPLATIN,T-47D,22.3225
MK-2206,OXALIPLATIN,T-47D,21.967
MK-2206,OXALIPLATIN,T-47D,18.7435
MK-2206,OXALIPLATIN,T-47D,28.2125
MK-2206,SN-38,T-47D,36.2205
MK-2206,SN-38,T-47D,42.1145
MK-2206,SN-38,T-47D,47.6695
MK-2206,SN-38,T-47D,35.037
MK-4541,CYCLOPHOSPHAMIDE,T-47D,-2.073
MK-4541,CYCLOPHOSPHAMIDE,T-47D,0.852
MK-4541,CYCLOPHOSPHAMIDE,T-47D,4.327
MK-4541,CYCLOPHOSPHAMIDE,T-47D,7.018
MK-4541,METFORMIN,T-47D,8.1795
MK-4541,METFORMIN,T-47D,10.44
MK-4541,METFORMIN,T-47D,11.7295
MK-4541,METFORMIN,T-47D,4.4
MK-4541,OXALIPLATIN,T-47D,12.755
MK-4541,OXALIPLATIN,T-47D,6.9005
MK-4541,OXALIPLATIN,T-47D,6.989
MK-4541,OXALIPLATIN,T-47D,14.5625
MK-4541,SN-38,T-47D,26.3075
MK-4541,SN-38,T-47D,22.1505
MK-4541,SN-38,T-47D,25.5385
MK-4541,SN-38,T-47D,20.14
MK-4827,OXALIPLATIN,T-47D,14.6965
MK-4827,OXALIPLATIN,T-47D,8.7135
MK-4827,OXALIPLATIN,T-47D,10.558
MK-4827,OXALIPLATIN,T-47D,9.4885
MK-5108,OXALIPLATIN,T-47D,10.227
MK-5108,OXALIPLATIN,T-47D,19.7755
MK-5108,OXALIPLATIN,T-47D,25.114
MK-5108,OXALIPLATIN,T-47D,18.7995
MK-8669,OXALIPLATIN,T-47D,29.5135
MK-8669,OXALIPLATIN,T-47D,30.3045
MK-8669,OXALIPLATIN,T-47D,22.9635
MK-8669,OXALIPLATIN,T-47D,32.39
MK-8669,SN-38,T-47D,27.34
MK-8669,SN-38,T-47D,23.2295
MK-8669,SN-38,T-47D,25.0245
MK-8669,SN-38,T-47D,28.2545
MRK-003,CYCLOPHOSPHAMIDE,T-47D,15.0005
MRK-003,CYCLOPHOSPHAMIDE,T-47D,21.9665
MRK-003,CYCLOPHOSPHAMIDE,T-47D,11.964
MRK-003,CYCLOPHOSPHAMIDE,T-47D,20.775
MRK-003,METFORMIN,T-47D,30.666
MRK-003,METFORMIN,T-47D,24.6295
MRK-003,METFORMIN,T-47D,27.831
MRK-003,METFORMIN,T-47D,30.6895
MRK-003,OXALIPLATIN,T-47D,15.3905
MRK-003,OXALIPLATIN,T-47D,17.3285
MRK-003,OXALIPLATIN,T-47D,15.9765
MRK-003,OXALIPLATIN,T-47D,23.7575
OXALIPLATIN,DINACICLIB,T-47D,21.5475
OXALIPLATIN,DINACICLIB,T-47D,27.4925
OXALIPLATIN,DINACICLIB,T-47D,27.0055
OXALIPLATIN,DINACICLIB,T-47D,35.9555
OXALIPLATIN,MK-8776,T-47D,15.7915
OXALIPLATIN,MK-8776,T-47D,15.8845
OXALIPLATIN,MK-8776,T-47D,14.092
OXALIPLATIN,MK-8776,T-47D,16.7265
OXALIPLATIN,SORAFENIB,T-47D,33.433
OXALIPLATIN,SORAFENIB,T-47D,42.0675
OXALIPLATIN,SORAFENIB,T-47D,41.1685
OXALIPLATIN,SORAFENIB,T-47D,44.5445
PD325901,SN-38,T-47D,25.604
PD325901,SN-38,T-47D,18.838
PD325901,SN-38,T-47D,17.2915
PD325901,SN-38,T-47D,29.4445
SN-38,DINACICLIB,T-47D,16.5665
SN-38,DINACICLIB,T-47D,33.8995
SN-38,DINACICLIB,T-47D,24.7425
SN-38,DINACICLIB,T-47D,33.0615
SN-38,MK-8776,T-47D,8.6105
SN-38,MK-8776,T-47D,2.059
SN-38,MK-8776,T-47D,9.92
SN-38,MK-8776,T-47D,10.7545
SUNITINIB,OXALIPLATIN,T-47D,16.8015
SUNITINIB,OXALIPLATIN,T-47D,14.104
SUNITINIB,OXALIPLATIN,T-47D,13.595
SUNITINIB,OXALIPLATIN,T-47D,10.4785
TEMOZOLOMIDE,OXALIPLATIN,T-47D,-2.395
