drug_row,drug_col,cell_line_name,synergy_bliss
METFORMIN,MK-4827,UACC62,-12.61975766
METFORMIN,MK-4827,UACC62,-6.663320165
METFORMIN,MK-4827,UACC62,-3.452132665
METFORMIN,MK-5108,UACC62,-5.349846453
METFORMIN,MK-5108,UACC62,0.551903547
METFORMIN,MK-5108,UACC62,-2.461408953
METFORMIN,MK-5108,UACC62,8.227966047
METFORMIN,MK-8669,UACC62,-3.294771452
METFORMIN,MK-8669,UACC62,-2.744333952
METFORMIN,MK-8669,UACC62,-1.394833952
METFORMIN,MK-8669,UACC62,-2.359833952
METFORMIN,MK-8776,UACC62,-4.037673113
METFORMIN,MK-8776,UACC62,-3.199360613
METFORMIN,MK-8776,UACC62,-0.990110613
METFORMIN,MK-8776,UACC62,5.631139387
METFORMIN,PD325901,UACC62,-4.825904828
METFORMIN,PD325901,UACC62,-1.853467328
METFORMIN,PD325901,UACC62,-0.256154828
METFORMIN,PD325901,UACC62,-3.030529828
METFORMIN,SORAFENIB,UACC62,9.906252249
METFORMIN,SORAFENIB,UACC62,-6.045435251
METFORMIN,SORAFENIB,UACC62,3.635064749
METFORMIN,SORAFENIB,UACC62,10.35125225
METFORMIN,SUNITINIB,UACC62,16.58404502
METFORMIN,SUNITINIB,UACC62,0.088670021
METFORMIN,SUNITINIB,UACC62,1.391357521
METFORMIN,SUNITINIB,UACC62,9.763482521
METFORMIN,TEMOZOLOMIDE,UACC62,-3.621953106
METFORMIN,TEMOZOLOMIDE,UACC62,0.531796894
METFORMIN,TEMOZOLOMIDE,UACC62,-7.855078106
METFORMIN,TEMOZOLOMIDE,UACC62,6.428109394
METFORMIN,ZOLINZA,UACC62,-5.354904083
METFORMIN,ZOLINZA,UACC62,2.876033417
METFORMIN,ZOLINZA,UACC62,-0.894216583
METFORMIN,ZOLINZA,UACC62,-3.757091583
METHOTREXATE,ABT-888,UACC62,5.676591872
METHOTREXATE,ABT-888,UACC62,-2.739658128
METHOTREXATE,ABT-888,UACC62,1.653529372
METHOTREXATE,ABT-888,UACC62,7.353091872
METHOTREXATE,AZD1775,UACC62,2.460744433
METHOTREXATE,AZD1775,UACC62,3.664494433
METHOTREXATE,AZD1775,UACC62,-0.745255567
METHOTREXATE,AZD1775,UACC62,-1.756880567
METHOTREXATE,BEZ-235,UACC62,-2.434071478
METHOTREXATE,BEZ-235,UACC62,-2.818071478
METHOTREXATE,BEZ-235,UACC62,-4.308383978
METHOTREXATE,BEZ-235,UACC62,-1.273883978
METHOTREXATE,BORTEZOMIB,UACC62,-3.487099857
METHOTREXATE,BORTEZOMIB,UACC62,-1.065349857
METHOTREXATE,BORTEZOMIB,UACC62,-0.970787357
METHOTREXATE,BORTEZOMIB,UACC62,-1.152099857
METHOTREXATE,DASATINIB,UACC62,-5.226957725
METHOTREXATE,DASATINIB,UACC62,-7.672957725
METHOTREXATE,DASATINIB,UACC62,-5.009332725
METHOTREXATE,DASATINIB,UACC62,-4.458082725
METHOTREXATE,DINACICLIB,UACC62,-2.176261755
METHOTREXATE,DINACICLIB,UACC62,1.509738245
METHOTREXATE,DINACICLIB,UACC62,3.707800745
METHOTREXATE,DINACICLIB,UACC62,0.431925745
METHOTREXATE,ERLOTINIB,UACC62,4.646024807
METHOTREXATE,ERLOTINIB,UACC62,0.484462307
METHOTREXATE,ERLOTINIB,UACC62,4.253837307
METHOTREXATE,ERLOTINIB,UACC62,1.318774807
METHOTREXATE,GELDANAMYCIN,UACC62,-2.790657153
METHOTREXATE,GELDANAMYCIN,UACC62,-11.43865715
METHOTREXATE,GELDANAMYCIN,UACC62,-6.010407153
METHOTREXATE,GELDANAMYCIN,UACC62,-2.094469653
METHOTREXATE,L778123,UACC62,-8.230961137
METHOTREXATE,L778123,UACC62,-5.909148637
METHOTREXATE,L778123,UACC62,-7.142211137
METHOTREXATE,L778123,UACC62,-3.894648637
METHOTREXATE,LAPATINIB,UACC62,-1.557949691
METHOTREXATE,LAPATINIB,UACC62,-0.494699691
METHOTREXATE,LAPATINIB,UACC62,5.195050309
METHOTREXATE,LAPATINIB,UACC62,3.740425309
METHOTREXATE,MK-2206,UACC62,2.099380602
METHOTREXATE,MK-2206,UACC62,2.992568102
METHOTREXATE,MK-2206,UACC62,-2.069056898
METHOTREXATE,MK-2206,UACC62,-1.979556898
METHOTREXATE,MK-4827,UACC62,-9.445656768
METHOTREXATE,MK-4827,UACC62,-10.37959427
METHOTREXATE,MK-4827,UACC62,-5.943781768
METHOTREXATE,MK-4827,UACC62,-7.703281768
METHOTREXATE,MK-5108,UACC62,0.221185812
METHOTREXATE,MK-5108,UACC62,-3.368189188
METHOTREXATE,MK-5108,UACC62,-3.689314188
METHOTREXATE,MK-5108,UACC62,-3.881376688
METHOTREXATE,MK-8669,UACC62,-3.82012425
METHOTREXATE,MK-8669,UACC62,-4.91274925
METHOTREXATE,MK-8669,UACC62,-3.23318675
METHOTREXATE,MK-8669,UACC62,-8.13287425
METHOTREXATE,MK-8776,UACC62,-4.731317387
METHOTREXATE,MK-8776,UACC62,-2.518317387
METHOTREXATE,MK-8776,UACC62,-4.124379887
METHOTREXATE,MK-8776,UACC62,-3.053129887
METHOTREXATE,PD325901,UACC62,-8.301812065
METHOTREXATE,PD325901,UACC62,-10.71824956
METHOTREXATE,PD325901,UACC62,-10.92062456
METHOTREXATE,PD325901,UACC62,-5.522812065
METHOTREXATE,SORAFENIB,UACC62,1.022146611
METHOTREXATE,SORAFENIB,UACC62,2.793771611
METHOTREXATE,SORAFENIB,UACC62,2.597771611
METHOTREXATE,SORAFENIB,UACC62,1.201584111
METHOTREXATE,SUNITINIB,UACC62,-0.533245484
METHOTREXATE,SUNITINIB,UACC62,-1.971245484
METHOTREXATE,SUNITINIB,UACC62,-5.871620484
METHOTREXATE,SUNITINIB,UACC62,-6.500620484
METHOTREXATE,TEMOZOLOMIDE,UACC62,-4.596539358
METHOTREXATE,TEMOZOLOMIDE,UACC62,-7.750414358
METHOTREXATE,TEMOZOLOMIDE,UACC62,-1.591101858
METHOTREXATE,TEMOZOLOMIDE,UACC62,-7.487726858
METHOTREXATE,ZOLINZA,UACC62,0.627376725
METHOTREXATE,ZOLINZA,UACC62,0.320501725
METHOTREXATE,ZOLINZA,UACC62,0.275501725
METHOTREXATE,ZOLINZA,UACC62,-0.629248275
MITOMYCINE,ABT-888,UACC62,7.030914124
MITOMYCINE,ABT-888,UACC62,-1.175898376
MITOMYCINE,ABT-888,UACC62,0.754789124
MITOMYCINE,ABT-888,UACC62,2.756851624
MITOMYCINE,AZD1775,UACC62,4.29473761
MITOMYCINE,AZD1775,UACC62,5.57317511
MITOMYCINE,AZD1775,UACC62,3.16430011
MITOMYCINE,AZD1775,UACC62,7.55455011
MITOMYCINE,BEZ-235,UACC62,0.266266375
MITOMYCINE,BEZ-235,UACC62,2.006203875
MITOMYCINE,BEZ-235,UACC62,2.483203875
MITOMYCINE,BEZ-235,UACC62,6.057453875
MITOMYCINE,BORTEZOMIB,UACC62,-4.713396754
MITOMYCINE,BORTEZOMIB,UACC62,-2.793771754
MITOMYCINE,BORTEZOMIB,UACC62,-2.519646754
MITOMYCINE,BORTEZOMIB,UACC62,-1.383834254
MITOMYCINE,DASATINIB,UACC62,-0.72690275
MITOMYCINE,DASATINIB,UACC62,0.17565975
MITOMYCINE,DASATINIB,UACC62,-1.41634025
MITOMYCINE,DASATINIB,UACC62,-1.64702775
MITOMYCINE,DINACICLIB,UACC62,1.003358091
MITOMYCINE,DINACICLIB,UACC62,2.734483091
MITOMYCINE,DINACICLIB,UACC62,0.400795591
MITOMYCINE,DINACICLIB,UACC62,-0.306079409
MITOMYCINE,ERLOTINIB,UACC62,-8.11195691
MITOMYCINE,ERLOTINIB,UACC62,-7.35664441
MITOMYCINE,ERLOTINIB,UACC62,-4.23070691
MITOMYCINE,ERLOTINIB,UACC62,-4.69108191
MITOMYCINE,GELDANAMYCIN,UACC62,-7.799827588
MITOMYCINE,GELDANAMYCIN,UACC62,-5.793827588
MITOMYCINE,GELDANAMYCIN,UACC62,-10.80826509
MITOMYCINE,GELDANAMYCIN,UACC62,-7.918265088
MITOMYCINE,L778123,UACC62,-19.02948239
MITOMYCINE,L778123,UACC62,-14.76273239
MITOMYCINE,L778123,UACC62,-7.407419895
MITOMYCINE,L778123,UACC62,-11.75998239
MITOMYCINE,LAPATINIB,UACC62,-0.297177107
MITOMYCINE,LAPATINIB,UACC62,3.063822893
MITOMYCINE,LAPATINIB,UACC62,-1.181489607
MITOMYCINE,LAPATINIB,UACC62,5.673135393
MITOMYCINE,MK-2206,UACC62,1.664868681
MITOMYCINE,MK-2206,UACC62,-3.821756319
MITOMYCINE,MK-2206,UACC62,-4.699193819
MITOMYCINE,MK-2206,UACC62,3.716868681
MITOMYCINE,MK-4827,UACC62,-2.676055377
MITOMYCINE,MK-4827,UACC62,-5.817805377
MITOMYCINE,MK-4827,UACC62,-1.550680377
MITOMYCINE,MK-4827,UACC62,0.234944623
MITOMYCINE,MK-5108,UACC62,-5.3733878
MITOMYCINE,MK-5108,UACC62,-11.0920128
MITOMYCINE,MK-5108,UACC62,-4.7854503
MITOMYCINE,MK-5108,UACC62,-10.9017003
MITOMYCINE,MK-8669,UACC62,3.618867979
MITOMYCINE,MK-8669,UACC62,-2.487444521
MITOMYCINE,MK-8669,UACC62,-2.792257021
MITOMYCINE,MK-8669,UACC62,4.617555479
MITOMYCINE,MK-8776,UACC62,0.405366122
MITOMYCINE,MK-8776,UACC62,-1.260258878
MITOMYCINE,MK-8776,UACC62,1.002991122
MITOMYCINE,MK-8776,UACC62,-3.729508878
MITOMYCINE,PD325901,UACC62,-4.878873765
MITOMYCINE,PD325901,UACC62,-5.742436265
MITOMYCINE,PD325901,UACC62,-5.595061265
MITOMYCINE,PD325901,UACC62,-5.820311265
MITOMYCINE,SORAFENIB,UACC62,-13.59615797
MITOMYCINE,SORAFENIB,UACC62,-16.99847047
MITOMYCINE,SORAFENIB,UACC62,-18.17647047
MITOMYCINE,SORAFENIB,UACC62,-8.367407971
MITOMYCINE,SUNITINIB,UACC62,0.242614045
MITOMYCINE,SUNITINIB,UACC62,-2.874010955
MITOMYCINE,SUNITINIB,UACC62,-1.054385955
MITOMYCINE,SUNITINIB,UACC62,2.147739045
MITOMYCINE,TEMOZOLOMIDE,UACC62,0.463422828
MITOMYCINE,TEMOZOLOMIDE,UACC62,5.631985328
MITOMYCINE,TEMOZOLOMIDE,UACC62,-4.471952172
MITOMYCINE,TEMOZOLOMIDE,UACC62,-1.919577172
MITOMYCINE,ZOLINZA,UACC62,4.481010211
MITOMYCINE,ZOLINZA,UACC62,5.689822711
MITOMYCINE,ZOLINZA,UACC62,4.619072711
MITOMYCINE,ZOLINZA,UACC62,5.132447711
MK-2206,ABT-888,UACC62,1.575607318
MK-2206,ABT-888,UACC62,1.885294818
MK-2206,ABT-888,UACC62,1.571357318
MK-2206,ABT-888,UACC62,1.573857318
MK-2206,BEZ-235,UACC62,0.138091692
MK-2206,BEZ-235,UACC62,2.706529192
MK-2206,BEZ-235,UACC62,0.613654192
MK-2206,BEZ-235,UACC62,3.882779192
MK-2206,BORTEZOMIB,UACC62,-4.835444355
MK-2206,BORTEZOMIB,UACC62,-3.502694355
MK-2206,BORTEZOMIB,UACC62,-5.165194355
MK-2206,BORTEZOMIB,UACC62,-3.998194355
MK-2206,DASATINIB,UACC62,1.806979739
MK-2206,DASATINIB,UACC62,5.199229739
MK-2206,DASATINIB,UACC62,11.31816724
MK-2206,DASATINIB,UACC62,9.964979739
MK-2206,DINACICLIB,UACC62,-2.999155014
MK-2206,DINACICLIB,UACC62,-0.336155014
MK-2206,DINACICLIB,UACC62,0.114532486
MK-2206,DINACICLIB,UACC62,0.894001236
MK-2206,ERLOTINIB,UACC62,-1.578694435
MK-2206,ERLOTINIB,UACC62,6.312368065
MK-2206,ERLOTINIB,UACC62,1.814243065
MK-2206,ERLOTINIB,UACC62,10.29761806
MK-2206,GELDANAMYCIN,UACC62,1.058001183
MK-2206,GELDANAMYCIN,UACC62,0.769626183
MK-2206,GELDANAMYCIN,UACC62,-0.416186317
MK-2206,GELDANAMYCIN,UACC62,1.801563683
MK-2206,MK-8669,UACC62,0.570147133
MK-2206,MK-8669,UACC62,1.295647133
MK-2206,MK-8669,UACC62,-1.070290367
MK-2206,MK-8669,UACC62,4.883272133
MK-2206,MK-8776,UACC62,5.500644938
MK-2206,MK-8776,UACC62,3.226769938
MK-2206,MK-8776,UACC62,1.857207438
MK-2206,MK-8776,UACC62,2.058394938
MK-2206,OXALIPLATIN,UACC62,-13.65006292
MK-2206,OXALIPLATIN,UACC62,-13.50081292
MK-2206,OXALIPLATIN,UACC62,-18.98225042
MK-2206,OXALIPLATIN,UACC62,-6.395875423
MK-2206,PD325901,UACC62,-0.880373335
MK-2206,PD325901,UACC62,0.930876665
MK-2206,PD325901,UACC62,-0.048498335
MK-2206,PD325901,UACC62,1.990751665
MK-2206,SN-38,UACC62,1.02973512
MK-2206,SN-38,UACC62,5.11911012
MK-2206,SN-38,UACC62,6.81323512
MK-2206,SN-38,UACC62,8.49879762
MK-2206,SORAFENIB,UACC62,3.58033102
MK-2206,SORAFENIB,UACC62,1.64833102
MK-2206,SORAFENIB,UACC62,2.28276852
MK-2206,SORAFENIB,UACC62,9.27314352
MK-2206,TOPOTECAN,UACC62,-4.709222656
MK-2206,TOPOTECAN,UACC62,-2.111410156
MK-2206,TOPOTECAN,UACC62,-3.328972656
MK-2206,TOPOTECAN,UACC62,1.289839844
MK-4541,5-FU,UACC62,-3.539413973
MK-4541,5-FU,UACC62,1.151773527
MK-4541,5-FU,UACC62,0.792461027
MK-4541,5-FU,UACC62,5.656148527
MK-4541,ABT-888,UACC62,-4.709979603
MK-4541,ABT-888,UACC62,-4.442292103
MK-4541,ABT-888,UACC62,7.969582897
MK-4541,ABT-888,UACC62,9.240082897
MK-4541,AZD1775,UACC62,9.631658579
MK-4541,AZD1775,UACC62,4.068908579
MK-4541,AZD1775,UACC62,7.090684412
MK-4541,AZD1775,UACC62,4.270976079
MK-4541,BEZ-235,UACC62,3.826157944
MK-4541,BEZ-235,UACC62,6.865782944
MK-4541,BEZ-235,UACC62,2.098282944
MK-4541,BEZ-235,UACC62,2.738407944
MK-4541,BORTEZOMIB,UACC62,6.014338155
MK-4541,BORTEZOMIB,UACC62,-1.859661845
MK-4541,BORTEZOMIB,UACC62,0.829150655
MK-4541,BORTEZOMIB,UACC62,-7.036099345
MK-4541,CARBOPLATIN,UACC62,10.02928245
MK-4541,CARBOPLATIN,UACC62,7.592532453
MK-4541,CARBOPLATIN,UACC62,3.026844953
MK-4541,CARBOPLATIN,UACC62,3.643844953
MK-4541,CYCLOPHOSPHAMIDE,UACC62,6.804981077
MK-4541,CYCLOPHOSPHAMIDE,UACC62,1.342856077
MK-4541,CYCLOPHOSPHAMIDE,UACC62,8.123481077
MK-4541,CYCLOPHOSPHAMIDE,UACC62,21.22341858
MK-4541,DASATINIB,UACC62,0.041630509
MK-4541,DASATINIB,UACC62,-2.103119491
MK-4541,DASATINIB,UACC62,2.938193009
MK-4541,DASATINIB,UACC62,0.970943009
MK-4541,DEXAMETHASONE,UACC62,3.089733721
MK-4541,DEXAMETHASONE,UACC62,0.194796221
MK-4541,DEXAMETHASONE,UACC62,1.993671221
MK-4541,DEXAMETHASONE,UACC62,15.05723372
MK-4541,DINACICLIB,UACC62,1.779701719
MK-4541,DINACICLIB,UACC62,7.390201719
MK-4541,DINACICLIB,UACC62,2.975201719
MK-4541,DINACICLIB,UACC62,3.456951719
MK-4541,DOXORUBICIN,UACC62,-6.710719035
MK-4541,DOXORUBICIN,UACC62,-8.542094035
MK-4541,DOXORUBICIN,UACC62,-13.99315654
MK-4541,DOXORUBICIN,UACC62,-15.03184404
MK-4541,ERLOTINIB,UACC62,0.325553968
MK-4541,ERLOTINIB,UACC62,5.213178968
MK-4541,ERLOTINIB,UACC62,11.01961647
MK-4541,ERLOTINIB,UACC62,14.22249147
MK-4541,ETOPOSIDE,UACC62,5.88044652
MK-4541,ETOPOSIDE,UACC62,-3.85286598
MK-4541,ETOPOSIDE,UACC62,3.01438402
MK-4541,ETOPOSIDE,UACC62,5.54900902
MK-4541,GELDANAMYCIN,UACC62,-5.249386299
MK-4541,GELDANAMYCIN,UACC62,-0.428136299
MK-4541,GELDANAMYCIN,UACC62,1.849426201
MK-4541,GELDANAMYCIN,UACC62,2.946676201
MK-4541,GEMCITABINE,UACC62,-4.379361566
MK-4541,GEMCITABINE,UACC62,-8.984986566
MK-4541,GEMCITABINE,UACC62,0.631013434
MK-4541,GEMCITABINE,UACC62,-4.740799066
MK-4541,L778123,UACC62,4.684312821
MK-4541,L778123,UACC62,6.624812821
MK-4541,L778123,UACC62,-7.870124679
MK-4541,L778123,UACC62,-1.001499679
MK-4541,LAPATINIB,UACC62,1.510685489
MK-4541,LAPATINIB,UACC62,-4.933939511
MK-4541,LAPATINIB,UACC62,8.481247989
MK-4541,LAPATINIB,UACC62,14.33574799
MK-4541,METFORMIN,UACC62,-10.41142775
MK-4541,METFORMIN,UACC62,-7.37330275
MK-4541,METFORMIN,UACC62,-9.48111525
MK-4541,METFORMIN,UACC62,-8.38586525
MK-4541,METHOTREXATE,UACC62,1.089000982
MK-4541,METHOTREXATE,UACC62,2.045438482
MK-4541,METHOTREXATE,UACC62,4.529563482
MK-4541,METHOTREXATE,UACC62,3.438250982
MK-4541,MITOMYCINE,UACC62,-6.305916423
MK-4541,MITOMYCINE,UACC62,1.724458577
MK-4541,MITOMYCINE,UACC62,-2.173853923
MK-4541,MITOMYCINE,UACC62,4.359833577
MK-4541,MK-2206,UACC62,1.405444262
MK-4541,MK-2206,UACC62,-2.470805738
MK-4541,MK-2206,UACC62,2.260569262
MK-4541,MK-2206,UACC62,-0.544493238
MK-4541,MK-4827,UACC62,-2.117045646
MK-4541,MK-4827,UACC62,-3.403733146
MK-4541,MK-4827,UACC62,-5.677108146
MK-4541,MK-4827,UACC62,-5.487858146
MK-4541,MK-5108,UACC62,2.568498948
MK-4541,MK-5108,UACC62,0.654936448
MK-4541,MK-5108,UACC62,5.637436448
MK-4541,MK-5108,UACC62,6.786748948
MK-4541,MK-8669,UACC62,-4.278256054
MK-4541,MK-8669,UACC62,-0.915693554
MK-4541,MK-8669,UACC62,-3.779381054
MK-4541,MK-8669,UACC62,2.160743946
MK-4541,MK-8776,UACC62,12.45141128
MK-4541,MK-8776,UACC62,3.82128628
MK-4541,MK-8776,UACC62,2.93747378
MK-4541,MK-8776,UACC62,4.06459878
MK-4541,MRK-003,UACC62,5.259852808
MK-4541,MRK-003,UACC62,-4.540147192
MK-4541,MRK-003,UACC62,-2.047272192
MK-4541,MRK-003,UACC62,3.046102808
MK-4541,OXALIPLATIN,UACC62,-8.071808806
MK-4541,OXALIPLATIN,UACC62,-7.589308806
MK-4541,OXALIPLATIN,UACC62,-14.48462131
MK-4541,OXALIPLATIN,UACC62,-8.493996306
MK-4541,PACLITAXEL,UACC62,-5.824626204
MK-4541,PACLITAXEL,UACC62,-3.134688704
MK-4541,PACLITAXEL,UACC62,2.884936296
MK-4541,PACLITAXEL,UACC62,3.268311296
MK-4541,PD325901,UACC62,1.474674221
MK-4541,PD325901,UACC62,-1.286950779
MK-4541,PD325901,UACC62,-2.819513279
MK-4541,PD325901,UACC62,0.711236721
MK-4541,SN-38,UACC62,6.351085221
MK-4541,SN-38,UACC62,6.752835221
MK-4541,SN-38,UACC62,-2.982852279
MK-4541,SN-38,UACC62,-5.556414779
MK-4541,SORAFENIB,UACC62,5.090542846
MK-4541,SORAFENIB,UACC62,0.214605346
MK-4541,SORAFENIB,UACC62,3.367042846
MK-4541,SORAFENIB,UACC62,5.737730346
MK-4541,SUNITINIB,UACC62,22.311268
MK-4541,SUNITINIB,UACC62,12.139018
MK-4541,SUNITINIB,UACC62,9.824268003
MK-4541,SUNITINIB,UACC62,10.9755805
MK-4541,TEMOZOLOMIDE,UACC62,3.8470621
MK-4541,TEMOZOLOMIDE,UACC62,3.0346246
MK-4541,TEMOZOLOMIDE,UACC62,0.1860621
MK-4541,TEMOZOLOMIDE,UACC62,2.3069371
MK-4541,TOPOTECAN,UACC62,-2.457701063
MK-4541,TOPOTECAN,UACC62,3.857486437
MK-4541,TOPOTECAN,UACC62,-1.625076063
MK-4541,TOPOTECAN,UACC62,3.670298937
MK-4541,VINBLASTINE,UACC62,-2.30193535
MK-4541,VINBLASTINE,UACC62,2.02787715
MK-4541,VINBLASTINE,UACC62,-1.54993535
MK-4541,VINBLASTINE,UACC62,-0.20199785
MK-4541,VINORELBINE,UACC62,-14.57680897
MK-4541,VINORELBINE,UACC62,-0.885183971
MK-4541,VINORELBINE,UACC62,-3.205808971
MK-4541,VINORELBINE,UACC62,5.496566029
MK-4541,ZOLINZA,UACC62,0.713325902
MK-4541,ZOLINZA,UACC62,3.580638402
MK-4541,ZOLINZA,UACC62,3.794825902
MK-4541,ZOLINZA,UACC62,3.315638402
MK-4827,ABT-888,UACC62,-6.64269681
MK-4827,ABT-888,UACC62,-6.14719681
MK-4827,ABT-888,UACC62,1.86067819
MK-4827,ABT-888,UACC62,1.15411569
MK-4827,BEZ-235,UACC62,-0.386431674
MK-4827,BEZ-235,UACC62,3.161644701
MK-4827,BEZ-235,UACC62,-1.575870924
MK-4827,BEZ-235,UACC62,10.65478533
MK-4827,BORTEZOMIB,UACC62,-1.883828145
MK-4827,BORTEZOMIB,UACC62,-0.808828145
MK-4827,BORTEZOMIB,UACC62,-8.798140645
MK-4827,BORTEZOMIB,UACC62,4.983484355
MK-4827,DASATINIB,UACC62,-1.888630558
MK-4827,DASATINIB,UACC62,1.640494442
MK-4827,DASATINIB,UACC62,-0.473005558
MK-4827,DASATINIB,UACC62,-1.122193058
MK-4827,DINACICLIB,UACC62,-6.052748632
MK-4827,DINACICLIB,UACC62,1.604001368
MK-4827,DINACICLIB,UACC62,-1.899186132
MK-4827,DINACICLIB,UACC62,5.718626368
MK-4827,ERLOTINIB,UACC62,-6.54842773
MK-4827,ERLOTINIB,UACC62,-2.46236523
MK-4827,ERLOTINIB,UACC62,-0.07574023
MK-4827,ERLOTINIB,UACC62,9.55794727
MK-4827,GELDANAMYCIN,UACC62,-8.714929557
MK-4827,GELDANAMYCIN,UACC62,-9.090117057
MK-4827,GELDANAMYCIN,UACC62,-5.545117057
MK-4827,GELDANAMYCIN,UACC62,-4.391554557
MK-4827,MK-2206,UACC62,-11.40875967
MK-4827,MK-2206,UACC62,13.33030283
MK-4827,MK-2206,UACC62,-3.440072173
MK-4827,MK-2206,UACC62,-2.819572173
MK-4827,MK-8669,UACC62,-4.348486282
MK-4827,MK-8669,UACC62,-0.509423782
MK-4827,MK-8669,UACC62,0.432701218
MK-4827,MK-8669,UACC62,-2.118673782
MK-4827,MK-8776,UACC62,0.874572235
MK-4827,MK-8776,UACC62,-9.392677765
MK-4827,MK-8776,UACC62,-0.730365265
MK-4827,MK-8776,UACC62,6.752447235
MK-4827,OXALIPLATIN,UACC62,-14.54366522
MK-4827,OXALIPLATIN,UACC62,-14.90941522
MK-4827,OXALIPLATIN,UACC62,-11.13835272
MK-4827,OXALIPLATIN,UACC62,-16.01922772
MK-4827,PD325901,UACC62,-7.897508686
MK-4827,PD325901,UACC62,-9.266696186
MK-4827,PD325901,UACC62,-7.811196186
MK-4827,PD325901,UACC62,-5.942133686
MK-4827,SN-38,UACC62,6.142183171
MK-4827,SN-38,UACC62,6.501120671
MK-4827,SN-38,UACC62,13.85537067
MK-4827,SN-38,UACC62,13.14443317
MK-4827,SORAFENIB,UACC62,1.661195088
MK-4827,SORAFENIB,UACC62,-1.595429912
MK-4827,SORAFENIB,UACC62,3.870570088
MK-4827,SORAFENIB,UACC62,5.077070088
MK-4827,TOPOTECAN,UACC62,-2.744770533
MK-4827,TOPOTECAN,UACC62,0.726604467
MK-4827,TOPOTECAN,UACC62,0.751166967
MK-4827,TOPOTECAN,UACC62,2.260229467
MK-5108,ABT-888,UACC62,9.094719288
MK-5108,ABT-888,UACC62,10.25865679
MK-5108,ABT-888,UACC62,15.88471929
MK-5108,ABT-888,UACC62,18.83896929
MK-5108,BEZ-235,UACC62,6.89396175
MK-5108,BEZ-235,UACC62,9.61146175
MK-5108,BEZ-235,UACC62,6.56752425
MK-5108,BEZ-235,UACC62,5.71539925
MK-5108,BORTEZOMIB,UACC62,-1.161844645
MK-5108,BORTEZOMIB,UACC62,-2.211532145
MK-5108,BORTEZOMIB,UACC62,-2.739532145
MK-5108,BORTEZOMIB,UACC62,-1.517907145
MK-5108,DASATINIB,UACC62,3.269241458
MK-5108,DASATINIB,UACC62,7.431428958
MK-5108,DASATINIB,UACC62,7.511178958
MK-5108,DASATINIB,UACC62,10.46105396
MK-5108,DINACICLIB,UACC62,4.406374079
MK-5108,DINACICLIB,UACC62,4.206499079
MK-5108,DINACICLIB,UACC62,0.955874079
MK-5108,DINACICLIB,UACC62,2.689311579
MK-5108,ERLOTINIB,UACC62,4.643209491
MK-5108,ERLOTINIB,UACC62,12.48708449
MK-5108,ERLOTINIB,UACC62,12.65252199
MK-5108,ERLOTINIB,UACC62,12.42864699
MK-5108,GELDANAMYCIN,UACC62,1.283068409
MK-5108,GELDANAMYCIN,UACC62,0.520255909
MK-5108,GELDANAMYCIN,UACC62,3.857755909
MK-5108,GELDANAMYCIN,UACC62,4.474005909
MK-5108,MK-2206,UACC62,-1.139585878
MK-5108,MK-2206,UACC62,1.892664122
MK-5108,MK-2206,UACC62,3.922976622
MK-5108,MK-2206,UACC62,0.204726622
MK-5108,MK-4827,UACC62,-4.972185816
MK-5108,MK-4827,UACC62,2.371501684
MK-5108,MK-4827,UACC62,1.053376684
MK-5108,MK-4827,UACC62,10.19906418
MK-5108,MK-8669,UACC62,2.774268758
MK-5108,MK-8669,UACC62,4.020081258
MK-5108,MK-8669,UACC62,5.102206258
MK-5108,MK-8669,UACC62,2.899018758
MK-5108,MK-8776,UACC62,2.116226221
MK-5108,MK-8776,UACC62,1.232351221
MK-5108,MK-8776,UACC62,-1.776711279
MK-5108,MK-8776,UACC62,-2.691586279
MK-5108,OXALIPLATIN,UACC62,-6.621655105
MK-5108,OXALIPLATIN,UACC62,-6.043967605
MK-5108,OXALIPLATIN,UACC62,-12.34184261
MK-5108,OXALIPLATIN,UACC62,-11.92778011
MK-5108,PD325901,UACC62,-3.53821931
MK-5108,PD325901,UACC62,-3.80390681
MK-5108,PD325901,UACC62,-2.99665681
MK-5108,PD325901,UACC62,-4.89178181
MK-5108,SN-38,UACC62,-3.97385539
MK-5108,SN-38,UACC62,1.36926961
MK-5108,SN-38,UACC62,0.19251961
MK-5108,SN-38,UACC62,-0.90616789
MK-5108,SORAFENIB,UACC62,3.111503124
MK-5108,SORAFENIB,UACC62,3.260565624
MK-5108,SORAFENIB,UACC62,4.606440624
MK-5108,SORAFENIB,UACC62,10.33800312
MK-5108,TOPOTECAN,UACC62,-1.928997413
MK-5108,TOPOTECAN,UACC62,2.589940087
MK-5108,TOPOTECAN,UACC62,-0.368122413
MK-5108,TOPOTECAN,UACC62,1.067377587
MK-8669,BEZ-235,UACC62,17.09934867
MK-8669,BEZ-235,UACC62,19.44691117
MK-8669,BEZ-235,UACC62,19.10078617
MK-8669,BEZ-235,UACC62,18.23303617
MK-8669,DINACICLIB,UACC62,-2.621279086
MK-8669,DINACICLIB,UACC62,1.439283414
MK-8669,DINACICLIB,UACC62,1.639470914
MK-8669,DINACICLIB,UACC62,-0.655591586
MK-8669,GELDANAMYCIN,UACC62,0.391647369
MK-8669,GELDANAMYCIN,UACC62,-1.544415131
MK-8669,GELDANAMYCIN,UACC62,1.091022369
MK-8669,GELDANAMYCIN,UACC62,5.900584869
