drug_row,drug_col,cell_line_name,synergy_zip
GEMCITABINE,DINACICLIB,UACC62,-1.186428721
GEMCITABINE,DINACICLIB,UACC62,-1.51909323
GEMCITABINE,DINACICLIB,UACC62,0.385203627
GEMCITABINE,DINACICLIB,UACC62,-0.861166836
GEMCITABINE,ERLOTINIB,UACC62,1.519134997
GEMCITABINE,ERLOTINIB,UACC62,-0.715910458
GEMCITABINE,ERLOTINIB,UACC62,1.878452144
GEMCITABINE,ERLOTINIB,UACC62,7.761904224
GEMCITABINE,GELDANAMYCIN,UACC62,-1.131218733
GEMCITABINE,GELDANAMYCIN,UACC62,-3.568016412
GEMCITABINE,GELDANAMYCIN,UACC62,-2.797869869
GEMCITABINE,GELDANAMYCIN,UACC62,-2.230510509
GEMCITABINE,LAPATINIB,UACC62,-2.616064573
GEMCITABINE,LAPATINIB,UACC62,-3.448192736
GEMCITABINE,LAPATINIB,UACC62,-2.973843401
GEMCITABINE,LAPATINIB,UACC62,-4.168874678
GEMCITABINE,MK-2206,UACC62,-1.04550455
GEMCITABINE,MK-2206,UACC62,-7.310952786
GEMCITABINE,MK-2206,UACC62,1.004945864
GEMCITABINE,MK-2206,UACC62,-3.118082512
GEMCITABINE,MK-4827,UACC62,-4.273777509
GEMCITABINE,MK-4827,UACC62,0.471783791
GEMCITABINE,MK-4827,UACC62,-4.945265885
GEMCITABINE,MK-4827,UACC62,-5.201806443
GEMCITABINE,MK-5108,UACC62,-4.392247147
GEMCITABINE,MK-5108,UACC62,-1.301270528
GEMCITABINE,MK-5108,UACC62,-6.502032873
GEMCITABINE,MK-5108,UACC62,-7.369300185
GEMCITABINE,MK-8669,UACC62,4.749545937
GEMCITABINE,MK-8669,UACC62,2.703790472
GEMCITABINE,MK-8669,UACC62,-0.921125057
GEMCITABINE,MK-8669,UACC62,-1.428535886
GEMCITABINE,MK-8776,UACC62,18.44473167
GEMCITABINE,MK-8776,UACC62,33.7030911
GEMCITABINE,MK-8776,UACC62,21.956841
GEMCITABINE,MK-8776,UACC62,23.03271341
GEMCITABINE,PD325901,UACC62,-4.234209326
GEMCITABINE,PD325901,UACC62,-4.982032094
GEMCITABINE,PD325901,UACC62,-2.357889936
GEMCITABINE,PD325901,UACC62,0.308121148
GEMCITABINE,SORAFENIB,UACC62,0.558943386
GEMCITABINE,SORAFENIB,UACC62,2.84698867
GEMCITABINE,SORAFENIB,UACC62,1.345856702
GEMCITABINE,SORAFENIB,UACC62,0.765701286
GEMCITABINE,SUNITINIB,UACC62,6.723464889
GEMCITABINE,SUNITINIB,UACC62,3.275943849
GEMCITABINE,SUNITINIB,UACC62,7.644871531
GEMCITABINE,SUNITINIB,UACC62,3.178843072
GEMCITABINE,TEMOZOLOMIDE,UACC62,-2.102609002
GEMCITABINE,TEMOZOLOMIDE,UACC62,-3.917751621
GEMCITABINE,TEMOZOLOMIDE,UACC62,-1.790458611
GEMCITABINE,TEMOZOLOMIDE,UACC62,0.57275379
L778123,ABT-888,UACC62,6.049198091
L778123,ABT-888,UACC62,-2.421763933
L778123,ABT-888,UACC62,4.123290579
L778123,ABT-888,UACC62,0.753992694
L778123,AZD1775,UACC62,6.509167673
L778123,AZD1775,UACC62,10.19152871
L778123,AZD1775,UACC62,8.398155113
L778123,AZD1775,UACC62,1.7999554
L778123,BEZ-235,UACC62,3.102044066
L778123,BEZ-235,UACC62,5.263505325
L778123,BEZ-235,UACC62,11.83883305
L778123,BEZ-235,UACC62,13.74831709
L778123,BORTEZOMIB,UACC62,-1.913336493
L778123,BORTEZOMIB,UACC62,-3.020010919
L778123,BORTEZOMIB,UACC62,-3.858431719
L778123,BORTEZOMIB,UACC62,-4.285502373
L778123,DASATINIB,UACC62,9.589878022
L778123,DASATINIB,UACC62,13.87724306
L778123,DASATINIB,UACC62,5.341469169
L778123,DASATINIB,UACC62,16.2492798
L778123,DINACICLIB,UACC62,-1.360264537
L778123,DINACICLIB,UACC62,1.022062711
L778123,DINACICLIB,UACC62,2.353123859
L778123,DINACICLIB,UACC62,2.019949776
L778123,ERLOTINIB,UACC62,1.890011015
L778123,ERLOTINIB,UACC62,5.060578848
L778123,ERLOTINIB,UACC62,0.897002874
L778123,ERLOTINIB,UACC62,5.318625895
L778123,ETOPOSIDE,UACC62,-10.024533
L778123,ETOPOSIDE,UACC62,-7.504868659
L778123,ETOPOSIDE,UACC62,-5.224671768
L778123,ETOPOSIDE,UACC62,-12.27394981
L778123,GELDANAMYCIN,UACC62,13.31835563
L778123,GELDANAMYCIN,UACC62,19.43091232
L778123,GELDANAMYCIN,UACC62,7.467323094
L778123,GELDANAMYCIN,UACC62,14.72626903
L778123,GEMCITABINE,UACC62,2.254246584
L778123,GEMCITABINE,UACC62,2.740153949
L778123,GEMCITABINE,UACC62,-6.420924849
L778123,GEMCITABINE,UACC62,-8.875324828
L778123,LAPATINIB,UACC62,-9.146515576
L778123,LAPATINIB,UACC62,7.373604317
L778123,LAPATINIB,UACC62,-0.599890531
L778123,LAPATINIB,UACC62,3.421579755
L778123,MK-2206,UACC62,-3.299640968
L778123,MK-2206,UACC62,-2.197925865
L778123,MK-2206,UACC62,0.926240885
L778123,MK-2206,UACC62,1.020091823
L778123,MK-4827,UACC62,-7.967614804
L778123,MK-4827,UACC62,-7.656977509
L778123,MK-4827,UACC62,-9.922789691
L778123,MK-4827,UACC62,2.139747111
L778123,MK-5108,UACC62,-3.219724702
L778123,MK-5108,UACC62,-7.768478224
L778123,MK-5108,UACC62,-8.15245719
L778123,MK-5108,UACC62,-9.942795183
L778123,MK-8669,UACC62,7.755740313
L778123,MK-8669,UACC62,11.41405122
L778123,MK-8669,UACC62,6.28427597
L778123,MK-8669,UACC62,7.57757281
L778123,MK-8776,UACC62,-6.82404339
L778123,MK-8776,UACC62,-6.692152072
L778123,MK-8776,UACC62,-1.904938855
L778123,MK-8776,UACC62,-4.018605832
L778123,OXALIPLATIN,UACC62,-14.29933765
L778123,OXALIPLATIN,UACC62,-10.25350694
L778123,OXALIPLATIN,UACC62,-10.93165519
L778123,OXALIPLATIN,UACC62,-8.008881971
L778123,PD325901,UACC62,-1.058752377
L778123,PD325901,UACC62,-0.784675687
L778123,PD325901,UACC62,9.299328182
L778123,PD325901,UACC62,-0.026630366
L778123,SN-38,UACC62,-0.369481101
L778123,SN-38,UACC62,3.634599105
L778123,SN-38,UACC62,1.167150369
L778123,SN-38,UACC62,-8.547936931
L778123,SORAFENIB,UACC62,0.294253635
L778123,SORAFENIB,UACC62,12.84393749
L778123,SORAFENIB,UACC62,8.021051402
L778123,SORAFENIB,UACC62,7.930038177
L778123,SUNITINIB,UACC62,6.984425431
L778123,SUNITINIB,UACC62,12.14426205
L778123,SUNITINIB,UACC62,14.79422909
L778123,SUNITINIB,UACC62,16.82898964
L778123,TEMOZOLOMIDE,UACC62,-8.175597483
L778123,TEMOZOLOMIDE,UACC62,-8.953546367
L778123,TEMOZOLOMIDE,UACC62,-2.36584025
L778123,TEMOZOLOMIDE,UACC62,-4.407053848
L778123,TOPOTECAN,UACC62,-0.462237087
L778123,TOPOTECAN,UACC62,3.472379868
L778123,TOPOTECAN,UACC62,-1.517360679
L778123,TOPOTECAN,UACC62,3.355699238
L778123,VINORELBINE,UACC62,-3.407517414
L778123,VINORELBINE,UACC62,-3.143839671
L778123,VINORELBINE,UACC62,-4.661846948
L778123,VINORELBINE,UACC62,-4.401351586
L778123,ZOLINZA,UACC62,-0.555252378
L778123,ZOLINZA,UACC62,-4.652647747
L778123,ZOLINZA,UACC62,-2.919628786
L778123,ZOLINZA,UACC62,-1.181748669
LAPATINIB,ABT-888,UACC62,1.194251359
LAPATINIB,ABT-888,UACC62,-1.105320779
LAPATINIB,ABT-888,UACC62,-1.105320779
LAPATINIB,ABT-888,UACC62,0.768214795
LAPATINIB,BEZ-235,UACC62,0.338612503
LAPATINIB,BEZ-235,UACC62,15.18198412
LAPATINIB,BEZ-235,UACC62,12.92639461
LAPATINIB,BEZ-235,UACC62,3.822498276
LAPATINIB,BORTEZOMIB,UACC62,-0.255330557
LAPATINIB,BORTEZOMIB,UACC62,1.931195329
LAPATINIB,BORTEZOMIB,UACC62,0.573056682
LAPATINIB,BORTEZOMIB,UACC62,1.103539332
LAPATINIB,DASATINIB,UACC62,-1.636099184
LAPATINIB,DASATINIB,UACC62,-4.15220427
LAPATINIB,DASATINIB,UACC62,-2.312780742
LAPATINIB,DASATINIB,UACC62,0.949642092
LAPATINIB,DINACICLIB,UACC62,0.092918115
LAPATINIB,DINACICLIB,UACC62,-0.165839095
LAPATINIB,DINACICLIB,UACC62,1.089176108
LAPATINIB,DINACICLIB,UACC62,5.035946451
LAPATINIB,ERLOTINIB,UACC62,1.29458956
LAPATINIB,ERLOTINIB,UACC62,4.689756045
LAPATINIB,ERLOTINIB,UACC62,1.210160595
LAPATINIB,ERLOTINIB,UACC62,-0.377579694
LAPATINIB,GELDANAMYCIN,UACC62,2.842196727
LAPATINIB,GELDANAMYCIN,UACC62,3.436088333
LAPATINIB,GELDANAMYCIN,UACC62,3.027550452
LAPATINIB,GELDANAMYCIN,UACC62,3.822342631
LAPATINIB,MK-2206,UACC62,2.574239851
LAPATINIB,MK-2206,UACC62,-10.42080026
LAPATINIB,MK-2206,UACC62,-3.229024594
LAPATINIB,MK-2206,UACC62,0.412214829
LAPATINIB,MK-4827,UACC62,-0.116441625
LAPATINIB,MK-4827,UACC62,-1.370373316
LAPATINIB,MK-4827,UACC62,-1.467591915
LAPATINIB,MK-4827,UACC62,4.944697099
LAPATINIB,MK-5108,UACC62,-2.934226245
LAPATINIB,MK-5108,UACC62,-4.304244934
LAPATINIB,MK-5108,UACC62,-2.809692369
LAPATINIB,MK-5108,UACC62,6.897271498
LAPATINIB,MK-8669,UACC62,-2.631032381
LAPATINIB,MK-8669,UACC62,-7.574892634
LAPATINIB,MK-8669,UACC62,-5.696718503
LAPATINIB,MK-8669,UACC62,1.246941743
LAPATINIB,MK-8776,UACC62,-6.658089136
LAPATINIB,MK-8776,UACC62,-6.50800824
LAPATINIB,MK-8776,UACC62,-1.478204798
LAPATINIB,MK-8776,UACC62,1.788354936
LAPATINIB,OXALIPLATIN,UACC62,-12.64732284
LAPATINIB,OXALIPLATIN,UACC62,-13.59758718
LAPATINIB,OXALIPLATIN,UACC62,-7.250168126
LAPATINIB,OXALIPLATIN,UACC62,-6.171495914
LAPATINIB,PD325901,UACC62,5.297178619
LAPATINIB,PD325901,UACC62,2.895068235
LAPATINIB,PD325901,UACC62,16.45430119
LAPATINIB,PD325901,UACC62,0.658421529
LAPATINIB,SN-38,UACC62,2.205929359
LAPATINIB,SN-38,UACC62,0.784292218
LAPATINIB,SN-38,UACC62,1.069246112
LAPATINIB,SN-38,UACC62,-5.053449465
LAPATINIB,SORAFENIB,UACC62,15.56437875
LAPATINIB,SORAFENIB,UACC62,7.258020599
LAPATINIB,SORAFENIB,UACC62,12.19306672
LAPATINIB,SORAFENIB,UACC62,15.27190635
LAPATINIB,TOPOTECAN,UACC62,-0.496853493
LAPATINIB,TOPOTECAN,UACC62,-0.670331768
LAPATINIB,TOPOTECAN,UACC62,0.122086817
LAPATINIB,TOPOTECAN,UACC62,-1.19501132
METFORMIN,ABT-888,UACC62,4.729303513
METFORMIN,ABT-888,UACC62,1.887131261
METFORMIN,ABT-888,UACC62,2.53702419
METFORMIN,ABT-888,UACC62,2.286377539
METFORMIN,AZD1775,UACC62,12.82235683
METFORMIN,AZD1775,UACC62,-2.930330203
METFORMIN,AZD1775,UACC62,-0.486181027
METFORMIN,AZD1775,UACC62,0.171624342
METFORMIN,BEZ-235,UACC62,4.313757995
METFORMIN,BEZ-235,UACC62,4.302718879
METFORMIN,BEZ-235,UACC62,7.733722079
METFORMIN,BEZ-235,UACC62,8.639708633
METFORMIN,BORTEZOMIB,UACC62,0.458612821
METFORMIN,BORTEZOMIB,UACC62,0.818660995
METFORMIN,BORTEZOMIB,UACC62,0.825836389
METFORMIN,BORTEZOMIB,UACC62,-0.925633846
METFORMIN,DASATINIB,UACC62,-4.137032924
METFORMIN,DASATINIB,UACC62,-3.786418195
METFORMIN,DASATINIB,UACC62,-2.821742635
METFORMIN,DASATINIB,UACC62,0.729273924
METFORMIN,DINACICLIB,UACC62,-1.266595143
METFORMIN,DINACICLIB,UACC62,-1.007733094
METFORMIN,DINACICLIB,UACC62,1.025869191
METFORMIN,DINACICLIB,UACC62,-0.86272912
METFORMIN,ERLOTINIB,UACC62,3.301958238
METFORMIN,ERLOTINIB,UACC62,6.612309794
METFORMIN,ERLOTINIB,UACC62,4.259058133
METFORMIN,ERLOTINIB,UACC62,0.769684943
METFORMIN,GELDANAMYCIN,UACC62,0.61207241
METFORMIN,GELDANAMYCIN,UACC62,0.009838883
METFORMIN,GELDANAMYCIN,UACC62,-0.011153158
METFORMIN,GELDANAMYCIN,UACC62,-0.898151909
METFORMIN,L778123,UACC62,-2.372242511
METFORMIN,L778123,UACC62,2.660709765
METFORMIN,L778123,UACC62,-0.908376182
METFORMIN,L778123,UACC62,-7.163554251
METFORMIN,LAPATINIB,UACC62,2.311285452
METFORMIN,LAPATINIB,UACC62,6.71914819
METFORMIN,LAPATINIB,UACC62,2.437200726
METFORMIN,LAPATINIB,UACC62,-1.986192606
METFORMIN,MK-2206,UACC62,-0.638111892
METFORMIN,MK-2206,UACC62,-11.40218134
METFORMIN,MK-2206,UACC62,-9.385198595
METFORMIN,MK-2206,UACC62,-5.085138467
METFORMIN,MK-4827,UACC62,-3.234592878
METFORMIN,MK-4827,UACC62,-4.050940164
METFORMIN,MK-4827,UACC62,-4.050938271
METFORMIN,MK-4827,UACC62,-4.050940166
METFORMIN,MK-5108,UACC62,-5.938269884
METFORMIN,MK-5108,UACC62,-2.065264191
METFORMIN,MK-5108,UACC62,-5.938269927
METFORMIN,MK-5108,UACC62,2.779216719
METFORMIN,MK-8669,UACC62,-5.357034898
METFORMIN,MK-8669,UACC62,-3.814181385
METFORMIN,MK-8669,UACC62,-5.466935785
METFORMIN,MK-8669,UACC62,-6.864309746
METFORMIN,MK-8776,UACC62,-7.939427555
METFORMIN,MK-8776,UACC62,-7.881416097
METFORMIN,MK-8776,UACC62,-2.103029221
METFORMIN,MK-8776,UACC62,1.336701101
METFORMIN,PD325901,UACC62,-1.387445317
METFORMIN,PD325901,UACC62,0.120973417
METFORMIN,PD325901,UACC62,1.006917089
METFORMIN,PD325901,UACC62,-0.290582166
METFORMIN,SORAFENIB,UACC62,6.249492249
METFORMIN,SORAFENIB,UACC62,-2.009415597
METFORMIN,SORAFENIB,UACC62,3.678718924
METFORMIN,SORAFENIB,UACC62,10.06826246
METFORMIN,SUNITINIB,UACC62,14.23960516
METFORMIN,SUNITINIB,UACC62,2.214042336
METFORMIN,SUNITINIB,UACC62,-3.103773416
METFORMIN,SUNITINIB,UACC62,2.774934027
METFORMIN,TEMOZOLOMIDE,UACC62,-1.127073795
METFORMIN,TEMOZOLOMIDE,UACC62,-0.641642959
METFORMIN,TEMOZOLOMIDE,UACC62,-3.822468742
METFORMIN,TEMOZOLOMIDE,UACC62,3.28804311
METFORMIN,ZOLINZA,UACC62,-0.223651785
METFORMIN,ZOLINZA,UACC62,3.484788232
METFORMIN,ZOLINZA,UACC62,2.576441714
METFORMIN,ZOLINZA,UACC62,0.023395161
METHOTREXATE,ABT-888,UACC62,7.459100238
METHOTREXATE,ABT-888,UACC62,1.735475177
METHOTREXATE,ABT-888,UACC62,3.163397309
METHOTREXATE,ABT-888,UACC62,5.647149004
METHOTREXATE,AZD1775,UACC62,3.565322846
METHOTREXATE,AZD1775,UACC62,4.319087601
METHOTREXATE,AZD1775,UACC62,-0.169298646
METHOTREXATE,AZD1775,UACC62,-0.670449189
METHOTREXATE,BEZ-235,UACC62,-2.526918961
METHOTREXATE,BEZ-235,UACC62,-1.265725678
METHOTREXATE,BEZ-235,UACC62,-2.472439111
METHOTREXATE,BEZ-235,UACC62,-0.790038918
METHOTREXATE,BORTEZOMIB,UACC62,-1.669422857
METHOTREXATE,BORTEZOMIB,UACC62,-0.509623384
METHOTREXATE,BORTEZOMIB,UACC62,-0.543702648
METHOTREXATE,BORTEZOMIB,UACC62,0.698483418
METHOTREXATE,DASATINIB,UACC62,-4.029341967
METHOTREXATE,DASATINIB,UACC62,-4.972372857
METHOTREXATE,DASATINIB,UACC62,-2.228096017
METHOTREXATE,DASATINIB,UACC62,-3.552978916
METHOTREXATE,DINACICLIB,UACC62,-1.728266569
METHOTREXATE,DINACICLIB,UACC62,1.702766653
METHOTREXATE,DINACICLIB,UACC62,3.16325083
METHOTREXATE,DINACICLIB,UACC62,-0.060139625
METHOTREXATE,ERLOTINIB,UACC62,4.819006989
METHOTREXATE,ERLOTINIB,UACC62,-1.901190576
METHOTREXATE,ERLOTINIB,UACC62,3.926102319
METHOTREXATE,ERLOTINIB,UACC62,1.706454888
METHOTREXATE,GELDANAMYCIN,UACC62,-1.531000013
METHOTREXATE,GELDANAMYCIN,UACC62,-6.55567128
METHOTREXATE,GELDANAMYCIN,UACC62,-3.631190119
METHOTREXATE,GELDANAMYCIN,UACC62,-0.559437836
METHOTREXATE,L778123,UACC62,-8.483641011
METHOTREXATE,L778123,UACC62,-3.905494582
METHOTREXATE,L778123,UACC62,-8.149358037
METHOTREXATE,L778123,UACC62,-5.754049801
METHOTREXATE,LAPATINIB,UACC62,0.738652239
METHOTREXATE,LAPATINIB,UACC62,-5.49E-04
METHOTREXATE,LAPATINIB,UACC62,3.407394657
METHOTREXATE,LAPATINIB,UACC62,2.659807034
METHOTREXATE,MK-2206,UACC62,2.00297078
METHOTREXATE,MK-2206,UACC62,2.92311628
METHOTREXATE,MK-2206,UACC62,-1.175781321
METHOTREXATE,MK-2206,UACC62,-1.029061218
METHOTREXATE,MK-4827,UACC62,-4.319693437
METHOTREXATE,MK-4827,UACC62,-5.29540013
METHOTREXATE,MK-4827,UACC62,-4.01911416
METHOTREXATE,MK-4827,UACC62,-2.184416524
METHOTREXATE,MK-5108,UACC62,-1.205219723
METHOTREXATE,MK-5108,UACC62,-3.462369288
METHOTREXATE,MK-5108,UACC62,-5.631571033
METHOTREXATE,MK-5108,UACC62,-5.514925094
METHOTREXATE,MK-8669,UACC62,-3.619415269
METHOTREXATE,MK-8669,UACC62,-6.854240519
METHOTREXATE,MK-8669,UACC62,-3.538942074
METHOTREXATE,MK-8669,UACC62,-6.407183305
METHOTREXATE,MK-8776,UACC62,-1.865569528
METHOTREXATE,MK-8776,UACC62,-0.403777002
METHOTREXATE,MK-8776,UACC62,-3.238098444
METHOTREXATE,MK-8776,UACC62,-8.067981292
METHOTREXATE,PD325901,UACC62,-5.977448592
METHOTREXATE,PD325901,UACC62,-7.50621393
METHOTREXATE,PD325901,UACC62,-8.161965814
METHOTREXATE,PD325901,UACC62,-4.845708527
METHOTREXATE,SORAFENIB,UACC62,0.697193317
METHOTREXATE,SORAFENIB,UACC62,1.687915913
METHOTREXATE,SORAFENIB,UACC62,2.285029727
METHOTREXATE,SORAFENIB,UACC62,1.178506912
METHOTREXATE,SUNITINIB,UACC62,1.251895103
METHOTREXATE,SUNITINIB,UACC62,0.485363698
METHOTREXATE,SUNITINIB,UACC62,-2.130837342
METHOTREXATE,SUNITINIB,UACC62,-2.735449399
METHOTREXATE,TEMOZOLOMIDE,UACC62,-3.196575814
METHOTREXATE,TEMOZOLOMIDE,UACC62,-5.601360345
METHOTREXATE,TEMOZOLOMIDE,UACC62,-0.776050998
METHOTREXATE,TEMOZOLOMIDE,UACC62,-4.038998332
METHOTREXATE,ZOLINZA,UACC62,1.943429131
METHOTREXATE,ZOLINZA,UACC62,-0.043654213
METHOTREXATE,ZOLINZA,UACC62,1.432387636
METHOTREXATE,ZOLINZA,UACC62,0.162859412
MITOMYCINE,ABT-888,UACC62,5.416978487
MITOMYCINE,ABT-888,UACC62,1.174194041
MITOMYCINE,ABT-888,UACC62,2.082639186
MITOMYCINE,ABT-888,UACC62,4.721527968
MITOMYCINE,AZD1775,UACC62,3.891732593
MITOMYCINE,AZD1775,UACC62,3.022764661
MITOMYCINE,AZD1775,UACC62,2.650922037
MITOMYCINE,AZD1775,UACC62,7.145097794
MITOMYCINE,BEZ-235,UACC62,1.37531748
MITOMYCINE,BEZ-235,UACC62,2.443752688
MITOMYCINE,BEZ-235,UACC62,3.045274357
MITOMYCINE,BEZ-235,UACC62,5.969734219
MITOMYCINE,BORTEZOMIB,UACC62,-2.570733496
MITOMYCINE,BORTEZOMIB,UACC62,-1.581685892
MITOMYCINE,BORTEZOMIB,UACC62,-1.39450896
MITOMYCINE,BORTEZOMIB,UACC62,-0.928113495
MITOMYCINE,DASATINIB,UACC62,-1.195991325
MITOMYCINE,DASATINIB,UACC62,0.495334302
MITOMYCINE,DASATINIB,UACC62,-1.763870356
MITOMYCINE,DASATINIB,UACC62,-2.871586976
MITOMYCINE,DINACICLIB,UACC62,0.873644922
MITOMYCINE,DINACICLIB,UACC62,2.958017909
MITOMYCINE,DINACICLIB,UACC62,1.637511303
MITOMYCINE,DINACICLIB,UACC62,0.169508954
MITOMYCINE,ERLOTINIB,UACC62,-5.553658574
MITOMYCINE,ERLOTINIB,UACC62,-7.795923165
MITOMYCINE,ERLOTINIB,UACC62,-2.895366104
MITOMYCINE,ERLOTINIB,UACC62,-6.53846223
MITOMYCINE,GELDANAMYCIN,UACC62,-5.584771878
MITOMYCINE,GELDANAMYCIN,UACC62,-3.378471711
MITOMYCINE,GELDANAMYCIN,UACC62,-6.232065935
MITOMYCINE,GELDANAMYCIN,UACC62,-5.474722615
MITOMYCINE,L778123,UACC62,-12.81086347
MITOMYCINE,L778123,UACC62,-14.70154978
MITOMYCINE,L778123,UACC62,-8.34294241
MITOMYCINE,L778123,UACC62,-12.39053292
MITOMYCINE,LAPATINIB,UACC62,-0.408274458
MITOMYCINE,LAPATINIB,UACC62,1.151826455
MITOMYCINE,LAPATINIB,UACC62,-0.690090955
MITOMYCINE,LAPATINIB,UACC62,2.493820306
MITOMYCINE,MK-2206,UACC62,1.840703818
MITOMYCINE,MK-2206,UACC62,-3.752750106
MITOMYCINE,MK-2206,UACC62,-5.980179411
MITOMYCINE,MK-2206,UACC62,3.752493857
MITOMYCINE,MK-4827,UACC62,-7.494211102
MITOMYCINE,MK-4827,UACC62,-4.955784891
MITOMYCINE,MK-4827,UACC62,-2.760676295
MITOMYCINE,MK-4827,UACC62,-1.953818585
MITOMYCINE,MK-5108,UACC62,-6.185364019
MITOMYCINE,MK-5108,UACC62,-9.402916336
MITOMYCINE,MK-5108,UACC62,-7.082789626
MITOMYCINE,MK-5108,UACC62,-8.447813324
MITOMYCINE,MK-8669,UACC62,3.737927119
MITOMYCINE,MK-8669,UACC62,-2.857508601
MITOMYCINE,MK-8669,UACC62,-2.454787335
MITOMYCINE,MK-8669,UACC62,1.905198311
MITOMYCINE,MK-8776,UACC62,0.80435962
MITOMYCINE,MK-8776,UACC62,-1.457325711
MITOMYCINE,MK-8776,UACC62,1.661339929
MITOMYCINE,MK-8776,UACC62,-4.301931
MITOMYCINE,PD325901,UACC62,-3.734143503
MITOMYCINE,PD325901,UACC62,-5.20906198
MITOMYCINE,PD325901,UACC62,-5.440851632
MITOMYCINE,PD325901,UACC62,-4.594284079
MITOMYCINE,SORAFENIB,UACC62,-8.948481473
MITOMYCINE,SORAFENIB,UACC62,-12.41664101
MITOMYCINE,SORAFENIB,UACC62,-12.5057027
MITOMYCINE,SORAFENIB,UACC62,-11.61276097
MITOMYCINE,SUNITINIB,UACC62,0.374287294
MITOMYCINE,SUNITINIB,UACC62,-1.800220924
MITOMYCINE,SUNITINIB,UACC62,-2.840221526
MITOMYCINE,SUNITINIB,UACC62,2.12852348
MITOMYCINE,TEMOZOLOMIDE,UACC62,1.128870648
MITOMYCINE,TEMOZOLOMIDE,UACC62,3.875505201
MITOMYCINE,TEMOZOLOMIDE,UACC62,-3.246364557
MITOMYCINE,TEMOZOLOMIDE,UACC62,-3.532877811
MITOMYCINE,ZOLINZA,UACC62,5.159673057
MITOMYCINE,ZOLINZA,UACC62,5.362177737
MITOMYCINE,ZOLINZA,UACC62,4.56302012
MITOMYCINE,ZOLINZA,UACC62,4.778943525
MK-2206,ABT-888,UACC62,-3.457016361
MK-2206,ABT-888,UACC62,0.340793522
MK-2206,ABT-888,UACC62,-2.744755408
MK-2206,ABT-888,UACC62,-0.825917417
MK-2206,BEZ-235,UACC62,-1.353491166
MK-2206,BEZ-235,UACC62,1.517156464
MK-2206,BEZ-235,UACC62,2.58670257
MK-2206,BEZ-235,UACC62,4.431994864
MK-2206,BORTEZOMIB,UACC62,-5.790813657
MK-2206,BORTEZOMIB,UACC62,-3.142979098
MK-2206,BORTEZOMIB,UACC62,-5.589699378
MK-2206,BORTEZOMIB,UACC62,-5.995050594
MK-2206,DASATINIB,UACC62,0.946141124
MK-2206,DASATINIB,UACC62,1.218767895
MK-2206,DASATINIB,UACC62,9.169084647
MK-2206,DASATINIB,UACC62,7.987939207
MK-2206,DINACICLIB,UACC62,-4.422677692
MK-2206,DINACICLIB,UACC62,-4.670010229
MK-2206,DINACICLIB,UACC62,-1.212224762
MK-2206,DINACICLIB,UACC62,-4.401096679
MK-2206,ERLOTINIB,UACC62,-0.644719173
MK-2206,ERLOTINIB,UACC62,6.559562981
MK-2206,ERLOTINIB,UACC62,1.44E-04
MK-2206,ERLOTINIB,UACC62,10.36190177
MK-2206,GELDANAMYCIN,UACC62,1.350885363
MK-2206,GELDANAMYCIN,UACC62,0.437130311
MK-2206,GELDANAMYCIN,UACC62,0.139179971
MK-2206,GELDANAMYCIN,UACC62,3.416653767
MK-2206,MK-8669,UACC62,-2.7788094
MK-2206,MK-8669,UACC62,-0.399769387
MK-2206,MK-8669,UACC62,-6.164512427
MK-2206,MK-8669,UACC62,0.979943721
MK-2206,MK-8776,UACC62,5.435254975
MK-2206,MK-8776,UACC62,1.805895664
MK-2206,MK-8776,UACC62,0.52578033
MK-2206,MK-8776,UACC62,-1.423876449
MK-2206,OXALIPLATIN,UACC62,-13.33364085
MK-2206,OXALIPLATIN,UACC62,-10.67778067
MK-2206,OXALIPLATIN,UACC62,-15.10601141
MK-2206,OXALIPLATIN,UACC62,-6.081037482
MK-2206,PD325901,UACC62,0.778454517
MK-2206,PD325901,UACC62,2.304715509
MK-2206,PD325901,UACC62,1.28665138
MK-2206,PD325901,UACC62,2.742115481
MK-2206,SN-38,UACC62,1.7470216
MK-2206,SN-38,UACC62,3.740575446
MK-2206,SN-38,UACC62,6.564987689
MK-2206,SN-38,UACC62,8.487381065
MK-2206,SORAFENIB,UACC62,0.814249481
MK-2206,SORAFENIB,UACC62,-0.418171729
MK-2206,SORAFENIB,UACC62,-0.711016942
MK-2206,SORAFENIB,UACC62,7.905700372
MK-2206,TOPOTECAN,UACC62,-3.397067091
MK-2206,TOPOTECAN,UACC62,-2.043956771
MK-2206,TOPOTECAN,UACC62,-2.078060321
MK-2206,TOPOTECAN,UACC62,1.910481331
MK-4541,5-FU,UACC62,-7.404417722
MK-4541,5-FU,UACC62,-0.639688706
MK-4541,5-FU,UACC62,-5.119375371
MK-4541,5-FU,UACC62,-1.874830569
MK-4541,ABT-888,UACC62,5.23927889
MK-4541,ABT-888,UACC62,2.481509807
MK-4541,ABT-888,UACC62,2.639562018
MK-4541,ABT-888,UACC62,2.481509807
MK-4541,AZD1775,UACC62,3.584954914
MK-4541,AZD1775,UACC62,2.776840654
MK-4541,AZD1775,UACC62,2.614678317
MK-4541,AZD1775,UACC62,2.540607112
MK-4541,BEZ-235,UACC62,5.395152653
MK-4541,BEZ-235,UACC62,8.194807031
MK-4541,BEZ-235,UACC62,7.059011913
MK-4541,BEZ-235,UACC62,4.996927924
