drug_row,drug_col,cell_line_name,synergy_hsa
BORTEZOMIB,ABT-888,SKMES1,-0.415559692
BORTEZOMIB,ABT-888,SKMES1,0.536565308
BORTEZOMIB,ABT-888,SKMES1,-1.579747192
BORTEZOMIB,BEZ-235,SKMES1,5.776983414
BORTEZOMIB,BEZ-235,SKMES1,10.35173341
BORTEZOMIB,BEZ-235,SKMES1,7.175045914
BORTEZOMIB,BEZ-235,SKMES1,9.531858414
BORTEZOMIB,DASATINIB,SKMES1,5.779455014
BORTEZOMIB,DASATINIB,SKMES1,3.458830014
BORTEZOMIB,DASATINIB,SKMES1,2.305455014
BORTEZOMIB,DASATINIB,SKMES1,2.717142514
BORTEZOMIB,DINACICLIB,SKMES1,2.044742363
BORTEZOMIB,DINACICLIB,SKMES1,0.069367363
BORTEZOMIB,DINACICLIB,SKMES1,-1.460195137
BORTEZOMIB,DINACICLIB,SKMES1,-1.131305293
BORTEZOMIB,GELDANAMYCIN,SKMES1,1.997691076
BORTEZOMIB,GELDANAMYCIN,SKMES1,-0.361808924
BORTEZOMIB,GELDANAMYCIN,SKMES1,2.259941076
BORTEZOMIB,GELDANAMYCIN,SKMES1,4.488753576
BORTEZOMIB,MK-8669,SKMES1,2.528652719
BORTEZOMIB,MK-8669,SKMES1,5.646590219
BORTEZOMIB,MK-8669,SKMES1,4.056340219
BORTEZOMIB,MK-8669,SKMES1,3.536715219
BORTEZOMIB,MK-8776,SKMES1,1.074244639
BORTEZOMIB,MK-8776,SKMES1,3.491432139
BORTEZOMIB,MK-8776,SKMES1,0.797932139
BORTEZOMIB,MK-8776,SKMES1,2.800682139
BORTEZOMIB,OXALIPLATIN,SKMES1,-1.479676042
BORTEZOMIB,OXALIPLATIN,SKMES1,-0.963488542
BORTEZOMIB,OXALIPLATIN,SKMES1,-4.223238542
BORTEZOMIB,OXALIPLATIN,SKMES1,-3.639488542
BORTEZOMIB,SN-38,SKMES1,4.651527433
BORTEZOMIB,SN-38,SKMES1,8.369464933
BORTEZOMIB,SN-38,SKMES1,2.340464933
BORTEZOMIB,SN-38,SKMES1,-1.926222567
BORTEZOMIB,SORAFENIB,SKMES1,0.104191852
BORTEZOMIB,SORAFENIB,SKMES1,0.078129352
BORTEZOMIB,SORAFENIB,SKMES1,10.47737935
BORTEZOMIB,SORAFENIB,SKMES1,-1.299370648
BORTEZOMIB,TOPOTECAN,SKMES1,0.357464654
BORTEZOMIB,TOPOTECAN,SKMES1,0.301589654
BORTEZOMIB,TOPOTECAN,SKMES1,0.024652154
BORTEZOMIB,TOPOTECAN,SKMES1,4.536527154
CARBOPLATIN,ABT-888,SKMES1,-2.754867893
CARBOPLATIN,ABT-888,SKMES1,-5.579055393
CARBOPLATIN,ABT-888,SKMES1,-2.848492893
CARBOPLATIN,ABT-888,SKMES1,2.191882107
CARBOPLATIN,AZD1775,SKMES1,3.503436938
CARBOPLATIN,AZD1775,SKMES1,4.243186938
CARBOPLATIN,AZD1775,SKMES1,5.629999438
CARBOPLATIN,AZD1775,SKMES1,2.298374438
CARBOPLATIN,BEZ-235,SKMES1,6.919712628
CARBOPLATIN,BEZ-235,SKMES1,11.20196263
CARBOPLATIN,BEZ-235,SKMES1,9.234650128
CARBOPLATIN,BEZ-235,SKMES1,9.194150128
CARBOPLATIN,BORTEZOMIB,SKMES1,1.164497568
CARBOPLATIN,BORTEZOMIB,SKMES1,-0.174314932
CARBOPLATIN,BORTEZOMIB,SKMES1,1.481997568
CARBOPLATIN,BORTEZOMIB,SKMES1,-0.403252432
CARBOPLATIN,DASATINIB,SKMES1,1.126604595
CARBOPLATIN,DASATINIB,SKMES1,2.413104595
CARBOPLATIN,DASATINIB,SKMES1,4.895417095
CARBOPLATIN,DASATINIB,SKMES1,0.830479595
CARBOPLATIN,DINACICLIB,SKMES1,1.482627322
CARBOPLATIN,DINACICLIB,SKMES1,0.042127322
CARBOPLATIN,DINACICLIB,SKMES1,-4.521622678
CARBOPLATIN,DINACICLIB,SKMES1,-2.018653928
CARBOPLATIN,ERLOTINIB,SKMES1,4.30091647
CARBOPLATIN,ERLOTINIB,SKMES1,1.81647897
CARBOPLATIN,ERLOTINIB,SKMES1,2.77229147
CARBOPLATIN,ERLOTINIB,SKMES1,7.42679147
CARBOPLATIN,GELDANAMYCIN,SKMES1,1.664816533
CARBOPLATIN,GELDANAMYCIN,SKMES1,-1.162183467
CARBOPLATIN,GELDANAMYCIN,SKMES1,3.518504033
CARBOPLATIN,GELDANAMYCIN,SKMES1,4.504066533
CARBOPLATIN,L778123,SKMES1,7.028745987
CARBOPLATIN,L778123,SKMES1,9.003995987
CARBOPLATIN,L778123,SKMES1,2.644120987
CARBOPLATIN,L778123,SKMES1,3.535433487
CARBOPLATIN,LAPATINIB,SKMES1,3.95379272
CARBOPLATIN,LAPATINIB,SKMES1,4.56735522
CARBOPLATIN,LAPATINIB,SKMES1,-1.39945728
CARBOPLATIN,LAPATINIB,SKMES1,3.29179272
CARBOPLATIN,MK-2206,SKMES1,2.255260987
CARBOPLATIN,MK-2206,SKMES1,-1.862426513
CARBOPLATIN,MK-2206,SKMES1,3.683385987
CARBOPLATIN,MK-2206,SKMES1,2.243198487
CARBOPLATIN,MK-4827,SKMES1,-5.474218836
CARBOPLATIN,MK-4827,SKMES1,15.89509366
CARBOPLATIN,MK-4827,SKMES1,0.370656164
CARBOPLATIN,MK-4827,SKMES1,9.669218664
CARBOPLATIN,MK-5108,SKMES1,-2.810215763
CARBOPLATIN,MK-5108,SKMES1,-2.962028263
CARBOPLATIN,MK-5108,SKMES1,2.840659237
CARBOPLATIN,MK-5108,SKMES1,0.715659237
CARBOPLATIN,MK-8669,SKMES1,5.561456761
CARBOPLATIN,MK-8669,SKMES1,6.049644261
CARBOPLATIN,MK-8669,SKMES1,2.627956761
CARBOPLATIN,MK-8669,SKMES1,8.616206761
CARBOPLATIN,MK-8776,SKMES1,5.20573347
CARBOPLATIN,MK-8776,SKMES1,1.36704597
CARBOPLATIN,MK-8776,SKMES1,3.74585847
CARBOPLATIN,MK-8776,SKMES1,0.98829597
CARBOPLATIN,PD325901,SKMES1,-10.4316029
CARBOPLATIN,PD325901,SKMES1,-6.495915405
CARBOPLATIN,PD325901,SKMES1,-6.148977905
CARBOPLATIN,PD325901,SKMES1,-7.698102905
CARBOPLATIN,SORAFENIB,SKMES1,0.895545856
CARBOPLATIN,SORAFENIB,SKMES1,-3.454016644
CARBOPLATIN,SORAFENIB,SKMES1,-0.841579144
CARBOPLATIN,SORAFENIB,SKMES1,-3.810829144
CARBOPLATIN,SUNITINIB,SKMES1,6.188729628
CARBOPLATIN,SUNITINIB,SKMES1,6.931542128
CARBOPLATIN,SUNITINIB,SKMES1,10.12916713
CARBOPLATIN,SUNITINIB,SKMES1,1.910167128
CARBOPLATIN,TEMOZOLOMIDE,SKMES1,0.860506761
CARBOPLATIN,TEMOZOLOMIDE,SKMES1,-2.330430739
CARBOPLATIN,TEMOZOLOMIDE,SKMES1,-5.452743239
CARBOPLATIN,TEMOZOLOMIDE,SKMES1,-5.304243239
CARBOPLATIN,ZOLINZA,SKMES1,5.197309294
CARBOPLATIN,ZOLINZA,SKMES1,0.223371794
CARBOPLATIN,ZOLINZA,SKMES1,8.372746794
CARBOPLATIN,ZOLINZA,SKMES1,7.527309294
CYCLOPHOSPHAMIDE,ABT-888,SKMES1,2.950831969
CYCLOPHOSPHAMIDE,ABT-888,SKMES1,4.932519469
CYCLOPHOSPHAMIDE,ABT-888,SKMES1,4.292956969
CYCLOPHOSPHAMIDE,ABT-888,SKMES1,3.346644469
CYCLOPHOSPHAMIDE,AZD1775,SKMES1,7.287130219
CYCLOPHOSPHAMIDE,AZD1775,SKMES1,2.092067719
CYCLOPHOSPHAMIDE,AZD1775,SKMES1,2.209942719
CYCLOPHOSPHAMIDE,AZD1775,SKMES1,9.427755219
CYCLOPHOSPHAMIDE,BEZ-235,SKMES1,7.504075719
CYCLOPHOSPHAMIDE,BEZ-235,SKMES1,6.247200719
CYCLOPHOSPHAMIDE,BEZ-235,SKMES1,6.270950719
CYCLOPHOSPHAMIDE,BEZ-235,SKMES1,8.592013219
CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMES1,-1.529708206
CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMES1,-0.309333206
CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMES1,0.968416794
CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMES1,0.688979294
CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,-1.439858531
CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,5.664516469
CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,0.340078969
CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,5.467016469
CYCLOPHOSPHAMIDE,DINACICLIB,SKMES1,7.782060269
CYCLOPHOSPHAMIDE,DINACICLIB,SKMES1,0.432060269
CYCLOPHOSPHAMIDE,DINACICLIB,SKMES1,1.771185269
CYCLOPHOSPHAMIDE,DINACICLIB,SKMES1,0.901805859
CYCLOPHOSPHAMIDE,ERLOTINIB,SKMES1,2.292603969
CYCLOPHOSPHAMIDE,ERLOTINIB,SKMES1,-0.323583531
CYCLOPHOSPHAMIDE,ERLOTINIB,SKMES1,4.415353969
CYCLOPHOSPHAMIDE,ERLOTINIB,SKMES1,-0.136396031
CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMES1,5.617405719
CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMES1,4.336718219
CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMES1,2.784155719
CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMES1,3.852655719
CYCLOPHOSPHAMIDE,L778123,SKMES1,1.622798969
CYCLOPHOSPHAMIDE,L778123,SKMES1,3.456736469
CYCLOPHOSPHAMIDE,L778123,SKMES1,3.471611469
CYCLOPHOSPHAMIDE,L778123,SKMES1,4.019923969
CYCLOPHOSPHAMIDE,LAPATINIB,SKMES1,-2.115331031
CYCLOPHOSPHAMIDE,LAPATINIB,SKMES1,-1.359643531
CYCLOPHOSPHAMIDE,LAPATINIB,SKMES1,2.019106469
CYCLOPHOSPHAMIDE,LAPATINIB,SKMES1,0.524356469
CYCLOPHOSPHAMIDE,MK-2206,SKMES1,8.404078969
CYCLOPHOSPHAMIDE,MK-2206,SKMES1,-0.410608531
CYCLOPHOSPHAMIDE,MK-2206,SKMES1,4.365141469
CYCLOPHOSPHAMIDE,MK-2206,SKMES1,2.567578969
CYCLOPHOSPHAMIDE,MK-4827,SKMES1,2.415977469
CYCLOPHOSPHAMIDE,MK-4827,SKMES1,-0.052085031
CYCLOPHOSPHAMIDE,MK-4827,SKMES1,-0.663647531
CYCLOPHOSPHAMIDE,MK-4827,SKMES1,-0.693397531
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,5.981062469
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,1.276187469
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,2.133187469
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,4.515437469
CYCLOPHOSPHAMIDE,MK-8669,SKMES1,14.66624557
CYCLOPHOSPHAMIDE,MK-8669,SKMES1,6.738308069
CYCLOPHOSPHAMIDE,MK-8669,SKMES1,5.512120569
CYCLOPHOSPHAMIDE,MK-8669,SKMES1,17.02730807
CYCLOPHOSPHAMIDE,MK-8776,SKMES1,1.484882469
CYCLOPHOSPHAMIDE,MK-8776,SKMES1,2.492382469
CYCLOPHOSPHAMIDE,MK-8776,SKMES1,2.333319969
CYCLOPHOSPHAMIDE,MK-8776,SKMES1,1.082757469
CYCLOPHOSPHAMIDE,PD325901,SKMES1,-5.438181031
CYCLOPHOSPHAMIDE,PD325901,SKMES1,-3.353931031
CYCLOPHOSPHAMIDE,PD325901,SKMES1,-1.933306031
CYCLOPHOSPHAMIDE,PD325901,SKMES1,-2.978493531
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,11.31722272
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,7.479910219
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,5.786847719
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,5.878660219
CYCLOPHOSPHAMIDE,SUNITINIB,SKMES1,5.072245219
CYCLOPHOSPHAMIDE,SUNITINIB,SKMES1,5.519557719
CYCLOPHOSPHAMIDE,SUNITINIB,SKMES1,4.003870219
CYCLOPHOSPHAMIDE,SUNITINIB,SKMES1,3.371370219
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMES1,8.746319469
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMES1,10.99950697
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMES1,0.318038219
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMES1,10.46061634
CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,12.87462164
CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,7.864746644
CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,11.73862164
CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,8.580621644
DASATINIB,ABT-888,SKMES1,0.677714607
DASATINIB,ABT-888,SKMES1,1.897152107
DASATINIB,ABT-888,SKMES1,1.639964607
DASATINIB,ABT-888,SKMES1,0.781402107
DASATINIB,BEZ-235,SKMES1,7.849775647
DASATINIB,BEZ-235,SKMES1,8.043838147
DASATINIB,BEZ-235,SKMES1,10.92590065
DASATINIB,BEZ-235,SKMES1,12.16040065
DASATINIB,DINACICLIB,SKMES1,-0.937611926
DASATINIB,DINACICLIB,SKMES1,1.438513074
DASATINIB,DINACICLIB,SKMES1,-0.397236926
DASATINIB,DINACICLIB,SKMES1,3.071013074
DASATINIB,GELDANAMYCIN,SKMES1,9.464958438
DASATINIB,GELDANAMYCIN,SKMES1,10.08427094
DASATINIB,GELDANAMYCIN,SKMES1,9.076770938
DASATINIB,GELDANAMYCIN,SKMES1,10.41020844
DASATINIB,MK-8669,SKMES1,-0.848233226
DASATINIB,MK-8669,SKMES1,-2.013295726
DASATINIB,MK-8669,SKMES1,0.061891774
DASATINIB,MK-8669,SKMES1,5.784829274
DASATINIB,MK-8776,SKMES1,4.520591943
DASATINIB,MK-8776,SKMES1,5.029779443
DASATINIB,MK-8776,SKMES1,5.274904443
DASATINIB,MK-8776,SKMES1,7.292966943
DASATINIB,OXALIPLATIN,SKMES1,-0.481357978
DASATINIB,OXALIPLATIN,SKMES1,4.923329522
DASATINIB,OXALIPLATIN,SKMES1,-1.128170478
DASATINIB,OXALIPLATIN,SKMES1,2.707579522
DASATINIB,SN-38,SKMES1,-0.389547601
DASATINIB,SN-38,SKMES1,3.596889899
DASATINIB,SN-38,SKMES1,0.302827399
DASATINIB,SN-38,SKMES1,-3.105985101
DASATINIB,SORAFENIB,SKMES1,-0.740512462
DASATINIB,SORAFENIB,SKMES1,-1.740574962
DASATINIB,SORAFENIB,SKMES1,-0.452324962
DASATINIB,SORAFENIB,SKMES1,0.099362538
DASATINIB,TOPOTECAN,SKMES1,-4.700705937
DASATINIB,TOPOTECAN,SKMES1,-1.536580937
DASATINIB,TOPOTECAN,SKMES1,-0.199580937
DASATINIB,TOPOTECAN,SKMES1,-2.121393437
DEXAMETHASONE,ABT-888,SKMES1,5.499878607
DEXAMETHASONE,ABT-888,SKMES1,-3.950121393
DEXAMETHASONE,ABT-888,SKMES1,-3.887496393
DEXAMETHASONE,ABT-888,SKMES1,0.757878607
DEXAMETHASONE,AZD1775,SKMES1,2.401719696
DEXAMETHASONE,AZD1775,SKMES1,2.007532196
DEXAMETHASONE,AZD1775,SKMES1,-2.415155304
DEXAMETHASONE,AZD1775,SKMES1,1.390469696
DEXAMETHASONE,BEZ-235,SKMES1,13.7458478
DEXAMETHASONE,BEZ-235,SKMES1,16.2072228
DEXAMETHASONE,BEZ-235,SKMES1,17.0567853
DEXAMETHASONE,BEZ-235,SKMES1,17.6069728
DEXAMETHASONE,BORTEZOMIB,SKMES1,0.747815301
DEXAMETHASONE,BORTEZOMIB,SKMES1,-3.131809699
DEXAMETHASONE,BORTEZOMIB,SKMES1,0.463877801
DEXAMETHASONE,BORTEZOMIB,SKMES1,-1.972872199
DEXAMETHASONE,DASATINIB,SKMES1,18.43032897
DEXAMETHASONE,DASATINIB,SKMES1,18.31489147
DEXAMETHASONE,DASATINIB,SKMES1,20.76720397
DEXAMETHASONE,DASATINIB,SKMES1,16.55889147
DEXAMETHASONE,DINACICLIB,SKMES1,-2.186612804
DEXAMETHASONE,DINACICLIB,SKMES1,-1.631112804
DEXAMETHASONE,DINACICLIB,SKMES1,2.503137196
DEXAMETHASONE,DINACICLIB,SKMES1,-2.068800304
DEXAMETHASONE,ERLOTINIB,SKMES1,2.198853969
DEXAMETHASONE,ERLOTINIB,SKMES1,7.195353969
DEXAMETHASONE,ERLOTINIB,SKMES1,7.413228969
DEXAMETHASONE,ERLOTINIB,SKMES1,5.020978969
DEXAMETHASONE,GELDANAMYCIN,SKMES1,4.211087801
DEXAMETHASONE,GELDANAMYCIN,SKMES1,5.887712801
DEXAMETHASONE,GELDANAMYCIN,SKMES1,7.855087801
DEXAMETHASONE,GELDANAMYCIN,SKMES1,6.709087801
DEXAMETHASONE,L778123,SKMES1,-0.477013531
DEXAMETHASONE,L778123,SKMES1,5.360548969
DEXAMETHASONE,L778123,SKMES1,3.338986469
DEXAMETHASONE,L778123,SKMES1,5.068423969
DEXAMETHASONE,LAPATINIB,SKMES1,6.617231469
DEXAMETHASONE,LAPATINIB,SKMES1,7.222668969
DEXAMETHASONE,LAPATINIB,SKMES1,8.308106469
DEXAMETHASONE,LAPATINIB,SKMES1,4.834481469
DEXAMETHASONE,MK-2206,SKMES1,17.36189147
DEXAMETHASONE,MK-2206,SKMES1,15.80320397
DEXAMETHASONE,MK-2206,SKMES1,15.42864147
DEXAMETHASONE,MK-2206,SKMES1,18.21114147
DEXAMETHASONE,MK-4827,SKMES1,-0.365920304
DEXAMETHASONE,MK-4827,SKMES1,1.659392196
DEXAMETHASONE,MK-4827,SKMES1,2.666454696
DEXAMETHASONE,MK-4827,SKMES1,-1.985170304
DEXAMETHASONE,MK-5108,SKMES1,-4.835812531
DEXAMETHASONE,MK-5108,SKMES1,-9.350125031
DEXAMETHASONE,MK-5108,SKMES1,-3.284125031
DEXAMETHASONE,MK-5108,SKMES1,-4.661187531
DEXAMETHASONE,MK-8669,SKMES1,17.2074647
DEXAMETHASONE,MK-8669,SKMES1,13.0312147
DEXAMETHASONE,MK-8669,SKMES1,12.7795897
DEXAMETHASONE,MK-8669,SKMES1,12.0487772
DEXAMETHASONE,MK-8776,SKMES1,-1.345680031
DEXAMETHASONE,MK-8776,SKMES1,-2.418805031
DEXAMETHASONE,MK-8776,SKMES1,-0.558430031
DEXAMETHASONE,MK-8776,SKMES1,1.865944969
DEXAMETHASONE,PD325901,SKMES1,10.15038147
DEXAMETHASONE,PD325901,SKMES1,14.50419397
DEXAMETHASONE,PD325901,SKMES1,17.02744397
DEXAMETHASONE,PD325901,SKMES1,16.54881897
DEXAMETHASONE,SORAFENIB,SKMES1,-3.060842587
DEXAMETHASONE,SORAFENIB,SKMES1,4.888532413
DEXAMETHASONE,SORAFENIB,SKMES1,7.367469913
DEXAMETHASONE,SORAFENIB,SKMES1,3.242782413
DEXAMETHASONE,SUNITINIB,SKMES1,18.9553793
DEXAMETHASONE,SUNITINIB,SKMES1,25.1983793
DEXAMETHASONE,SUNITINIB,SKMES1,24.6145668
DEXAMETHASONE,SUNITINIB,SKMES1,24.6660043
DEXAMETHASONE,TEMOZOLOMIDE,SKMES1,-4.793072804
DEXAMETHASONE,TEMOZOLOMIDE,SKMES1,-0.905572804
DEXAMETHASONE,TEMOZOLOMIDE,SKMES1,-4.724697804
DEXAMETHASONE,TEMOZOLOMIDE,SKMES1,-1.660635304
DEXAMETHASONE,ZOLINZA,SKMES1,3.582812196
DEXAMETHASONE,ZOLINZA,SKMES1,-1.175750304
DEXAMETHASONE,ZOLINZA,SKMES1,2.140374696
DEXAMETHASONE,ZOLINZA,SKMES1,6.129312196
DINACICLIB,MK-8776,SKMES1,-0.239704775
DINACICLIB,MK-8776,SKMES1,1.535857725
DINACICLIB,MK-8776,SKMES1,-6.396954775
DINACICLIB,MK-8776,SKMES1,0.571170225
DOXORUBICIN,ABT-888,SKMES1,3.815237107
DOXORUBICIN,ABT-888,SKMES1,1.259987107
DOXORUBICIN,ABT-888,SKMES1,3.774174607
DOXORUBICIN,ABT-888,SKMES1,7.505174607
DOXORUBICIN,AZD1775,SKMES1,5.369665103
DOXORUBICIN,AZD1775,SKMES1,11.2406651
DOXORUBICIN,AZD1775,SKMES1,8.118727603
DOXORUBICIN,AZD1775,SKMES1,5.194227603
DOXORUBICIN,BEZ-235,SKMES1,9.375262022
DOXORUBICIN,BEZ-235,SKMES1,10.04351202
DOXORUBICIN,BEZ-235,SKMES1,8.876574522
DOXORUBICIN,BEZ-235,SKMES1,6.097887022
DOXORUBICIN,BORTEZOMIB,SKMES1,3.170158011
DOXORUBICIN,BORTEZOMIB,SKMES1,3.197283011
DOXORUBICIN,BORTEZOMIB,SKMES1,4.724408011
DOXORUBICIN,BORTEZOMIB,SKMES1,3.089533011
DOXORUBICIN,DASATINIB,SKMES1,7.390324638
DOXORUBICIN,DASATINIB,SKMES1,10.78976214
DOXORUBICIN,DASATINIB,SKMES1,7.866012138
DOXORUBICIN,DASATINIB,SKMES1,4.714137138
DOXORUBICIN,DINACICLIB,SKMES1,3.275325541
DOXORUBICIN,DINACICLIB,SKMES1,5.666075541
DOXORUBICIN,DINACICLIB,SKMES1,3.057513041
DOXORUBICIN,DINACICLIB,SKMES1,1.343388041
DOXORUBICIN,ERLOTINIB,SKMES1,3.544267352
DOXORUBICIN,ERLOTINIB,SKMES1,4.333829852
DOXORUBICIN,ERLOTINIB,SKMES1,5.084392352
DOXORUBICIN,ERLOTINIB,SKMES1,3.843142352
DOXORUBICIN,GELDANAMYCIN,SKMES1,5.777712489
DOXORUBICIN,GELDANAMYCIN,SKMES1,3.764212489
DOXORUBICIN,GELDANAMYCIN,SKMES1,4.921899989
DOXORUBICIN,GELDANAMYCIN,SKMES1,4.632712489
DOXORUBICIN,L778123,SKMES1,1.530016801
DOXORUBICIN,L778123,SKMES1,-0.118045699
DOXORUBICIN,L778123,SKMES1,-1.569608199
DOXORUBICIN,L778123,SKMES1,-0.388358199
DOXORUBICIN,LAPATINIB,SKMES1,7.039740888
DOXORUBICIN,LAPATINIB,SKMES1,7.155240888
DOXORUBICIN,LAPATINIB,SKMES1,6.798428388
DOXORUBICIN,LAPATINIB,SKMES1,6.516865888
DOXORUBICIN,MK-2206,SKMES1,8.931322426
DOXORUBICIN,MK-2206,SKMES1,12.48488493
DOXORUBICIN,MK-2206,SKMES1,13.95475993
DOXORUBICIN,MK-2206,SKMES1,12.08869743
DOXORUBICIN,MK-4827,SKMES1,2.293956149
DOXORUBICIN,MK-4827,SKMES1,2.837456149
DOXORUBICIN,MK-4827,SKMES1,6.254143649
DOXORUBICIN,MK-4827,SKMES1,3.276081149
DOXORUBICIN,MK-5108,SKMES1,-3.761601728
DOXORUBICIN,MK-5108,SKMES1,-4.370226728
DOXORUBICIN,MK-5108,SKMES1,-2.674226728
DOXORUBICIN,MK-5108,SKMES1,-2.775226728
DOXORUBICIN,MK-8669,SKMES1,4.875376149
DOXORUBICIN,MK-8669,SKMES1,7.398626149
DOXORUBICIN,MK-8669,SKMES1,10.49356365
DOXORUBICIN,MK-8669,SKMES1,5.826376149
DOXORUBICIN,MK-8776,SKMES1,-6.978871086
DOXORUBICIN,MK-8776,SKMES1,3.224378914
DOXORUBICIN,MK-8776,SKMES1,-4.794121086
DOXORUBICIN,MK-8776,SKMES1,1.482816414
DOXORUBICIN,PD325901,SKMES1,2.372982763
DOXORUBICIN,PD325901,SKMES1,0.542732763
DOXORUBICIN,PD325901,SKMES1,4.315795263
DOXORUBICIN,PD325901,SKMES1,4.180295263
DOXORUBICIN,SORAFENIB,SKMES1,0.786331255
DOXORUBICIN,SORAFENIB,SKMES1,-1.158481245
DOXORUBICIN,SORAFENIB,SKMES1,0.922956255
DOXORUBICIN,SORAFENIB,SKMES1,-1.610418745
DOXORUBICIN,SUNITINIB,SKMES1,1.362400147
DOXORUBICIN,SUNITINIB,SKMES1,-1.943849853
DOXORUBICIN,SUNITINIB,SKMES1,1.470525147
DOXORUBICIN,SUNITINIB,SKMES1,-0.771037353
DOXORUBICIN,TEMOZOLOMIDE,SKMES1,4.132799607
DOXORUBICIN,TEMOZOLOMIDE,SKMES1,3.045987107
DOXORUBICIN,TEMOZOLOMIDE,SKMES1,1.237674607
DOXORUBICIN,TEMOZOLOMIDE,SKMES1,2.476737107
DOXORUBICIN,ZOLINZA,SKMES1,7.744483361
DOXORUBICIN,ZOLINZA,SKMES1,12.48185836
DOXORUBICIN,ZOLINZA,SKMES1,7.523233361
DOXORUBICIN,ZOLINZA,SKMES1,-1.096829139
ERLOTINIB,ABT-888,SKMES1,0.063552107
ERLOTINIB,ABT-888,SKMES1,-2.154885393
ERLOTINIB,ABT-888,SKMES1,1.750864607
ERLOTINIB,ABT-888,SKMES1,-1.319572893
ERLOTINIB,BEZ-235,SKMES1,11.91483432
ERLOTINIB,BEZ-235,SKMES1,11.98652182
ERLOTINIB,BEZ-235,SKMES1,10.11745932
ERLOTINIB,BEZ-235,SKMES1,11.87539682
ERLOTINIB,BORTEZOMIB,SKMES1,2.548885196
ERLOTINIB,BORTEZOMIB,SKMES1,2.032322696
ERLOTINIB,BORTEZOMIB,SKMES1,3.578135196
ERLOTINIB,BORTEZOMIB,SKMES1,3.931135196
ERLOTINIB,DASATINIB,SKMES1,11.79505502
ERLOTINIB,DASATINIB,SKMES1,12.92868002
ERLOTINIB,DASATINIB,SKMES1,13.04136752
ERLOTINIB,DASATINIB,SKMES1,14.19593002
ERLOTINIB,DINACICLIB,SKMES1,3.904056913
ERLOTINIB,DINACICLIB,SKMES1,4.836681913
ERLOTINIB,DINACICLIB,SKMES1,3.927494413
ERLOTINIB,DINACICLIB,SKMES1,8.191806913
ERLOTINIB,GELDANAMYCIN,SKMES1,7.186351563
ERLOTINIB,GELDANAMYCIN,SKMES1,8.627539063
ERLOTINIB,GELDANAMYCIN,SKMES1,9.578851563
ERLOTINIB,GELDANAMYCIN,SKMES1,7.579351563
ERLOTINIB,MK-8669,SKMES1,6.912114607
ERLOTINIB,MK-8669,SKMES1,11.23542711
ERLOTINIB,MK-8669,SKMES1,8.708739607
ERLOTINIB,MK-8669,SKMES1,11.17286461
ERLOTINIB,MK-8776,SKMES1,4.721583818
ERLOTINIB,MK-8776,SKMES1,5.332396318
ERLOTINIB,MK-8776,SKMES1,5.707333818
ERLOTINIB,MK-8776,SKMES1,11.35662694
ERLOTINIB,OXALIPLATIN,SKMES1,4.648786149
ERLOTINIB,OXALIPLATIN,SKMES1,1.294286149
ERLOTINIB,OXALIPLATIN,SKMES1,1.148161149
ERLOTINIB,OXALIPLATIN,SKMES1,0.967723649
ERLOTINIB,PD325901,SKMES1,9.238601864
ERLOTINIB,PD325901,SKMES1,10.63953936
ERLOTINIB,PD325901,SKMES1,9.766789364
ERLOTINIB,PD325901,SKMES1,7.846289364
ERLOTINIB,SN-38,SKMES1,9.396739607
ERLOTINIB,SN-38,SKMES1,7.786614607
ERLOTINIB,SN-38,SKMES1,10.56680211
ERLOTINIB,SN-38,SKMES1,8.887802107
ERLOTINIB,SORAFENIB,SKMES1,-2.393978087
ERLOTINIB,SORAFENIB,SKMES1,-3.208665587
ERLOTINIB,SORAFENIB,SKMES1,3.479396913
ERLOTINIB,SORAFENIB,SKMES1,1.175021913
