drug_row,drug_col,cell_line_name,S
MK-4541,SORAFENIB,SK-OV-3,52.581
MK-4541,SORAFENIB,SK-OV-3,52.651
MK-4541,SORAFENIB,SK-OV-3,61.194
MK-4541,SUNITINIB,SK-OV-3,35.2875
MK-4541,SUNITINIB,SK-OV-3,26.4255
MK-4541,SUNITINIB,SK-OV-3,26.4335
MK-4541,SUNITINIB,SK-OV-3,24.0935
MK-4541,TEMOZOLOMIDE,SK-OV-3,8.115
MK-4541,TEMOZOLOMIDE,SK-OV-3,7.8485
MK-4541,TEMOZOLOMIDE,SK-OV-3,7.379
MK-4541,TEMOZOLOMIDE,SK-OV-3,9.1525
MK-4541,TOPOTECAN,SK-OV-3,9.7575
MK-4541,TOPOTECAN,SK-OV-3,9.79
MK-4541,TOPOTECAN,SK-OV-3,10.9155
MK-4541,TOPOTECAN,SK-OV-3,2.692
MK-4541,VINBLASTINE,SK-OV-3,13.366
MK-4541,VINBLASTINE,SK-OV-3,13.6815
MK-4541,VINBLASTINE,SK-OV-3,24.349
MK-4541,VINBLASTINE,SK-OV-3,10.8355
MK-4541,VINORELBINE,SK-OV-3,9.7355
MK-4541,VINORELBINE,SK-OV-3,7.886
MK-4541,VINORELBINE,SK-OV-3,22.7865
MK-4541,VINORELBINE,SK-OV-3,21.313
MK-4541,ZOLINZA,SK-OV-3,40.1425
MK-4541,ZOLINZA,SK-OV-3,43.4595
MK-4541,ZOLINZA,SK-OV-3,45.4515
MK-4541,ZOLINZA,SK-OV-3,44.967
MK-4827,ABT-888,SK-OV-3,-4.8285
MK-4827,ABT-888,SK-OV-3,-3.5785
MK-4827,ABT-888,SK-OV-3,2.8565
MK-4827,ABT-888,SK-OV-3,-1.3135
MK-4827,BEZ-235,SK-OV-3,1.354
MK-4827,BEZ-235,SK-OV-3,-6.908
MK-4827,BEZ-235,SK-OV-3,2.9545
MK-4827,BEZ-235,SK-OV-3,6.3865
MK-4827,BORTEZOMIB,SK-OV-3,-2.8865
MK-4827,BORTEZOMIB,SK-OV-3,-1.5605
MK-4827,BORTEZOMIB,SK-OV-3,0.29
MK-4827,BORTEZOMIB,SK-OV-3,-1.3925
MK-4827,DASATINIB,SK-OV-3,-19.6775
MK-4827,DASATINIB,SK-OV-3,-13.8265
MK-4827,DASATINIB,SK-OV-3,-20.081
MK-4827,DASATINIB,SK-OV-3,-17.818
MK-4827,DINACICLIB,SK-OV-3,24.323
MK-4827,DINACICLIB,SK-OV-3,32.4065
MK-4827,DINACICLIB,SK-OV-3,34.9655
MK-4827,DINACICLIB,SK-OV-3,31.7125
MK-4827,ERLOTINIB,SK-OV-3,14.908
MK-4827,ERLOTINIB,SK-OV-3,17.9825
MK-4827,ERLOTINIB,SK-OV-3,19.834
MK-4827,ERLOTINIB,SK-OV-3,18.053
MK-4827,GELDANAMYCIN,SK-OV-3,-6.1285
MK-4827,GELDANAMYCIN,SK-OV-3,7.979
MK-4827,GELDANAMYCIN,SK-OV-3,-6.969
MK-4827,GELDANAMYCIN,SK-OV-3,3.3855
MK-4827,MK-2206,SK-OV-3,7.772
MK-4827,MK-2206,SK-OV-3,9.906
MK-4827,MK-2206,SK-OV-3,18.981
MK-4827,MK-2206,SK-OV-3,8.968
MK-4827,MK-8669,SK-OV-3,-4.248
MK-4827,MK-8669,SK-OV-3,-8.097
MK-4827,MK-8669,SK-OV-3,4.2095
MK-4827,MK-8669,SK-OV-3,-0.3565
MK-4827,MK-8776,SK-OV-3,10.4455
MK-4827,MK-8776,SK-OV-3,9.8605
MK-4827,MK-8776,SK-OV-3,10.3965
MK-4827,MK-8776,SK-OV-3,16.0375
MK-4827,OXALIPLATIN,SK-OV-3,14.89
MK-4827,OXALIPLATIN,SK-OV-3,4.7375
MK-4827,OXALIPLATIN,SK-OV-3,10.1935
MK-4827,OXALIPLATIN,SK-OV-3,3.2045
MK-4827,PD325901,SK-OV-3,-6.592
MK-4827,PD325901,SK-OV-3,-10.4575
MK-4827,PD325901,SK-OV-3,-8.3065
MK-4827,PD325901,SK-OV-3,-5.3415
MK-4827,SN-38,SK-OV-3,-1.1415
MK-4827,SN-38,SK-OV-3,-4.07
MK-4827,SN-38,SK-OV-3,2.8725
MK-4827,SN-38,SK-OV-3,4.0765
MK-4827,SORAFENIB,SK-OV-3,41.6145
MK-4827,SORAFENIB,SK-OV-3,43.8985
MK-4827,SORAFENIB,SK-OV-3,45.436
MK-4827,SORAFENIB,SK-OV-3,42.849
MK-4827,TOPOTECAN,SK-OV-3,14.0065
MK-4827,TOPOTECAN,SK-OV-3,7.319
MK-4827,TOPOTECAN,SK-OV-3,12.5575
MK-4827,TOPOTECAN,SK-OV-3,10.4135
MK-5108,ABT-888,SK-OV-3,1.96
MK-5108,ABT-888,SK-OV-3,0.078
MK-5108,ABT-888,SK-OV-3,2.1835
MK-5108,ABT-888,SK-OV-3,2.6555
MK-5108,BEZ-235,SK-OV-3,7.079
MK-5108,BEZ-235,SK-OV-3,1.3205
MK-5108,BEZ-235,SK-OV-3,4.3385
MK-5108,BEZ-235,SK-OV-3,6.1095
MK-5108,BORTEZOMIB,SK-OV-3,7.512
MK-5108,BORTEZOMIB,SK-OV-3,3.053
MK-5108,BORTEZOMIB,SK-OV-3,12.844
MK-5108,BORTEZOMIB,SK-OV-3,9.478
MK-5108,DASATINIB,SK-OV-3,-13.5455
MK-5108,DASATINIB,SK-OV-3,-13.055
MK-5108,DASATINIB,SK-OV-3,-11.9885
MK-5108,DASATINIB,SK-OV-3,-15.7825
MK-5108,DINACICLIB,SK-OV-3,40.622
MK-5108,DINACICLIB,SK-OV-3,37.2155
MK-5108,DINACICLIB,SK-OV-3,27.614
MK-5108,DINACICLIB,SK-OV-3,33.2615
MK-5108,ERLOTINIB,SK-OV-3,19.3635
MK-5108,ERLOTINIB,SK-OV-3,20.382
MK-5108,ERLOTINIB,SK-OV-3,18.7375
MK-5108,ERLOTINIB,SK-OV-3,21.209
MK-5108,GELDANAMYCIN,SK-OV-3,9.604
MK-5108,GELDANAMYCIN,SK-OV-3,4.9625
MK-5108,GELDANAMYCIN,SK-OV-3,16.8145
MK-5108,GELDANAMYCIN,SK-OV-3,5.349
MK-5108,MK-2206,SK-OV-3,7.0505
MK-5108,MK-2206,SK-OV-3,16.0575
MK-5108,MK-2206,SK-OV-3,13.009
MK-5108,MK-2206,SK-OV-3,13.3695
MK-5108,MK-4827,SK-OV-3,6.8455
MK-5108,MK-4827,SK-OV-3,-1.943
MK-5108,MK-4827,SK-OV-3,-2.0695
MK-5108,MK-4827,SK-OV-3,-1.571
MK-5108,MK-8669,SK-OV-3,2.016
MK-5108,MK-8669,SK-OV-3,1.952
MK-5108,MK-8669,SK-OV-3,3.6325
MK-5108,MK-8669,SK-OV-3,2.938
MK-5108,MK-8776,SK-OV-3,18.853
MK-5108,MK-8776,SK-OV-3,19.463
MK-5108,MK-8776,SK-OV-3,22.3355
MK-5108,MK-8776,SK-OV-3,3.7275
MK-5108,OXALIPLATIN,SK-OV-3,17.6375
MK-5108,OXALIPLATIN,SK-OV-3,15.5305
MK-5108,OXALIPLATIN,SK-OV-3,10.5885
MK-5108,OXALIPLATIN,SK-OV-3,15.8945
MK-5108,PD325901,SK-OV-3,4.433
MK-5108,PD325901,SK-OV-3,2.2695
MK-5108,PD325901,SK-OV-3,2.7595
MK-5108,PD325901,SK-OV-3,3.6635
MK-5108,SN-38,SK-OV-3,-5.627
MK-5108,SN-38,SK-OV-3,-5.1795
MK-5108,SN-38,SK-OV-3,-2.381
MK-5108,SN-38,SK-OV-3,3.1405
MK-5108,SORAFENIB,SK-OV-3,34.98
MK-5108,SORAFENIB,SK-OV-3,35.7605
MK-5108,SORAFENIB,SK-OV-3,34.305
MK-5108,SORAFENIB,SK-OV-3,34.5135
MK-5108,TOPOTECAN,SK-OV-3,7.1
MK-5108,TOPOTECAN,SK-OV-3,10.439
MK-5108,TOPOTECAN,SK-OV-3,-0.104
MK-5108,TOPOTECAN,SK-OV-3,6.8435
MK-8669,BEZ-235,SK-OV-3,7.358
MK-8669,BEZ-235,SK-OV-3,11.8615
MK-8669,BEZ-235,SK-OV-3,5.3325
MK-8669,BEZ-235,SK-OV-3,5.6165
MK-8669,DINACICLIB,SK-OV-3,31.628
MK-8669,DINACICLIB,SK-OV-3,27.5455
MK-8669,DINACICLIB,SK-OV-3,27.408
MK-8669,DINACICLIB,SK-OV-3,28.849
MK-8669,GELDANAMYCIN,SK-OV-3,-3.92
MK-8669,GELDANAMYCIN,SK-OV-3,-10.9275
MK-8669,GELDANAMYCIN,SK-OV-3,-3.0425
MK-8669,GELDANAMYCIN,SK-OV-3,-3.8075
MK-8669,MK-8776,SK-OV-3,24.676
MK-8669,MK-8776,SK-OV-3,19.292
MK-8669,MK-8776,SK-OV-3,20.9095
MK-8669,MK-8776,SK-OV-3,22.582
MK-8669,OXALIPLATIN,SK-OV-3,9.1745
MK-8669,OXALIPLATIN,SK-OV-3,15.786
MK-8669,OXALIPLATIN,SK-OV-3,9.6615
MK-8669,OXALIPLATIN,SK-OV-3,10.869
MK-8669,SN-38,SK-OV-3,0.7465
MK-8669,SN-38,SK-OV-3,-0.7485
MK-8669,SN-38,SK-OV-3,-3.882
MK-8669,SN-38,SK-OV-3,-7.0035
MK-8669,SORAFENIB,SK-OV-3,37.389
MK-8669,SORAFENIB,SK-OV-3,29.5225
MK-8669,SORAFENIB,SK-OV-3,41.0955
MK-8669,SORAFENIB,SK-OV-3,36.346
MK-8669,TOPOTECAN,SK-OV-3,-13.734
MK-8669,TOPOTECAN,SK-OV-3,-9.2695
MK-8669,TOPOTECAN,SK-OV-3,1.4735
MK-8669,TOPOTECAN,SK-OV-3,-8.1735
MRK-003,5-FU,SK-OV-3,16.937
MRK-003,5-FU,SK-OV-3,17.3645
MRK-003,5-FU,SK-OV-3,21.418
MRK-003,5-FU,SK-OV-3,22.544
MRK-003,ABT-888,SK-OV-3,13.833
MRK-003,ABT-888,SK-OV-3,11.814
MRK-003,ABT-888,SK-OV-3,30.4305
MRK-003,ABT-888,SK-OV-3,12.399
MRK-003,AZD1775,SK-OV-3,17.0465
MRK-003,AZD1775,SK-OV-3,20.9885
MRK-003,AZD1775,SK-OV-3,23.913
MRK-003,AZD1775,SK-OV-3,21.977
MRK-003,BEZ-235,SK-OV-3,18.6045
MRK-003,BEZ-235,SK-OV-3,20.5295
MRK-003,BEZ-235,SK-OV-3,27.2465
MRK-003,BEZ-235,SK-OV-3,19.4135
MRK-003,BORTEZOMIB,SK-OV-3,18.274
MRK-003,BORTEZOMIB,SK-OV-3,2.1925
MRK-003,BORTEZOMIB,SK-OV-3,11.1045
MRK-003,BORTEZOMIB,SK-OV-3,10.968
MRK-003,CARBOPLATIN,SK-OV-3,33.956
MRK-003,CARBOPLATIN,SK-OV-3,37.779
MRK-003,CARBOPLATIN,SK-OV-3,38.619
MRK-003,CARBOPLATIN,SK-OV-3,35.908
MRK-003,CYCLOPHOSPHAMIDE,SK-OV-3,20.9105
MRK-003,CYCLOPHOSPHAMIDE,SK-OV-3,27.5395
MRK-003,CYCLOPHOSPHAMIDE,SK-OV-3,18.053
MRK-003,CYCLOPHOSPHAMIDE,SK-OV-3,16.0175
MRK-003,DASATINIB,SK-OV-3,-13.585
MRK-003,DASATINIB,SK-OV-3,-7.92
MRK-003,DASATINIB,SK-OV-3,-4.3235
MRK-003,DASATINIB,SK-OV-3,-3.813
MRK-003,DEXAMETHASONE,SK-OV-3,15.389
MRK-003,DEXAMETHASONE,SK-OV-3,28.3465
MRK-003,DEXAMETHASONE,SK-OV-3,24.432
MRK-003,DEXAMETHASONE,SK-OV-3,23.3585
MRK-003,DINACICLIB,SK-OV-3,52.8025
MRK-003,DINACICLIB,SK-OV-3,55.1675
MRK-003,DINACICLIB,SK-OV-3,41.709
MRK-003,DINACICLIB,SK-OV-3,50.208
MRK-003,DOXORUBICIN,SK-OV-3,-1.2015
MRK-003,DOXORUBICIN,SK-OV-3,-4.038
MRK-003,DOXORUBICIN,SK-OV-3,-3.303
MRK-003,DOXORUBICIN,SK-OV-3,-5.4405
MRK-003,ERLOTINIB,SK-OV-3,38.9015
MRK-003,ERLOTINIB,SK-OV-3,36.977
MRK-003,ERLOTINIB,SK-OV-3,37.1505
MRK-003,ERLOTINIB,SK-OV-3,35.697
MRK-003,ETOPOSIDE,SK-OV-3,42.2635
MRK-003,ETOPOSIDE,SK-OV-3,41.086
MRK-003,ETOPOSIDE,SK-OV-3,40.6045
MRK-003,ETOPOSIDE,SK-OV-3,35.313
MRK-003,GELDANAMYCIN,SK-OV-3,9.5595
MRK-003,GELDANAMYCIN,SK-OV-3,15.084
MRK-003,GELDANAMYCIN,SK-OV-3,15.2725
MRK-003,GELDANAMYCIN,SK-OV-3,9.31
MRK-003,GEMCITABINE,SK-OV-3,31.547
MRK-003,GEMCITABINE,SK-OV-3,32.3175
MRK-003,GEMCITABINE,SK-OV-3,42.6505
MRK-003,GEMCITABINE,SK-OV-3,37.4925
MRK-003,L778123,SK-OV-3,23.0045
MRK-003,L778123,SK-OV-3,7.6975
MRK-003,L778123,SK-OV-3,28.4925
MRK-003,L778123,SK-OV-3,23.9385
MRK-003,LAPATINIB,SK-OV-3,19.9345
MRK-003,LAPATINIB,SK-OV-3,17.8195
MRK-003,LAPATINIB,SK-OV-3,13.419
MRK-003,LAPATINIB,SK-OV-3,17.9015
MRK-003,METFORMIN,SK-OV-3,17.8475
MRK-003,METFORMIN,SK-OV-3,16.34
MRK-003,METFORMIN,SK-OV-3,15.336
MRK-003,METFORMIN,SK-OV-3,9.662
MRK-003,METHOTREXATE,SK-OV-3,13.9465
MRK-003,METHOTREXATE,SK-OV-3,12.368
MRK-003,METHOTREXATE,SK-OV-3,20.306
MRK-003,METHOTREXATE,SK-OV-3,20.8235
MRK-003,MITOMYCINE,SK-OV-3,-8.787
MRK-003,MITOMYCINE,SK-OV-3,-12.2265
MRK-003,MITOMYCINE,SK-OV-3,-8.779
MRK-003,MITOMYCINE,SK-OV-3,-8.656
MRK-003,MK-2206,SK-OV-3,33.7185
MRK-003,MK-2206,SK-OV-3,31.1955
MRK-003,MK-2206,SK-OV-3,30.2665
MRK-003,MK-2206,SK-OV-3,34.1135
MRK-003,MK-4827,SK-OV-3,8.2655
MRK-003,MK-4827,SK-OV-3,16.303
MRK-003,MK-4827,SK-OV-3,17.7145
MRK-003,MK-4827,SK-OV-3,21.152
MRK-003,MK-5108,SK-OV-3,15.195
MRK-003,MK-5108,SK-OV-3,17.824
MRK-003,MK-5108,SK-OV-3,17.5725
MRK-003,MK-5108,SK-OV-3,15.4935
MRK-003,MK-8669,SK-OV-3,23.3715
MRK-003,MK-8669,SK-OV-3,26.872
MRK-003,MK-8669,SK-OV-3,25.2745
MRK-003,MK-8669,SK-OV-3,17.222
MRK-003,MK-8776,SK-OV-3,32.9525
MRK-003,MK-8776,SK-OV-3,34.8455
MRK-003,MK-8776,SK-OV-3,40.4865
MRK-003,MK-8776,SK-OV-3,41.9925
MRK-003,OXALIPLATIN,SK-OV-3,31.095
MRK-003,OXALIPLATIN,SK-OV-3,26.478
MRK-003,OXALIPLATIN,SK-OV-3,18.5845
MRK-003,OXALIPLATIN,SK-OV-3,2.8685
MRK-003,PACLITAXEL,SK-OV-3,15.5755
MRK-003,PACLITAXEL,SK-OV-3,13.2985
MRK-003,PACLITAXEL,SK-OV-3,10.834
MRK-003,PACLITAXEL,SK-OV-3,8.5795
MRK-003,PD325901,SK-OV-3,16.531
MRK-003,PD325901,SK-OV-3,9.402
MRK-003,PD325901,SK-OV-3,12.3645
MRK-003,PD325901,SK-OV-3,13.726
MRK-003,SN-38,SK-OV-3,23.5265
MRK-003,SN-38,SK-OV-3,19.484
MRK-003,SN-38,SK-OV-3,15.788
MRK-003,SN-38,SK-OV-3,23.509
MRK-003,SORAFENIB,SK-OV-3,63.6295
MRK-003,SORAFENIB,SK-OV-3,66.8655
MRK-003,SORAFENIB,SK-OV-3,64.3385
MRK-003,SORAFENIB,SK-OV-3,65.7745
MRK-003,SUNITINIB,SK-OV-3,42.415
MRK-003,SUNITINIB,SK-OV-3,43.898
MRK-003,SUNITINIB,SK-OV-3,37.9645
MRK-003,SUNITINIB,SK-OV-3,22.3785
MRK-003,TEMOZOLOMIDE,SK-OV-3,21.4205
MRK-003,TEMOZOLOMIDE,SK-OV-3,17.578
MRK-003,TEMOZOLOMIDE,SK-OV-3,28.2155
MRK-003,TEMOZOLOMIDE,SK-OV-3,24.474
MRK-003,TOPOTECAN,SK-OV-3,33.2645
MRK-003,TOPOTECAN,SK-OV-3,34.5065
MRK-003,TOPOTECAN,SK-OV-3,32.653
MRK-003,TOPOTECAN,SK-OV-3,36.0905
MRK-003,VINBLASTINE,SK-OV-3,43.1325
MRK-003,VINBLASTINE,SK-OV-3,53.706
MRK-003,VINBLASTINE,SK-OV-3,51.197
MRK-003,VINBLASTINE,SK-OV-3,44.249
MRK-003,VINORELBINE,SK-OV-3,31.5065
MRK-003,VINORELBINE,SK-OV-3,21.012
MRK-003,VINORELBINE,SK-OV-3,26.191
MRK-003,VINORELBINE,SK-OV-3,25.692
MRK-003,ZOLINZA,SK-OV-3,46.6025
MRK-003,ZOLINZA,SK-OV-3,45.447
MRK-003,ZOLINZA,SK-OV-3,41.6705
MRK-003,ZOLINZA,SK-OV-3,52.574
OXALIPLATIN,DINACICLIB,SK-OV-3,46.142
OXALIPLATIN,DINACICLIB,SK-OV-3,46.113
OXALIPLATIN,DINACICLIB,SK-OV-3,44.5985
OXALIPLATIN,DINACICLIB,SK-OV-3,39.525
OXALIPLATIN,MK-8776,SK-OV-3,29.592
OXALIPLATIN,MK-8776,SK-OV-3,33.003
OXALIPLATIN,MK-8776,SK-OV-3,27.5575
OXALIPLATIN,MK-8776,SK-OV-3,28.3335
OXALIPLATIN,SORAFENIB,SK-OV-3,47.4775
OXALIPLATIN,SORAFENIB,SK-OV-3,47.062
OXALIPLATIN,SORAFENIB,SK-OV-3,44.3165
OXALIPLATIN,SORAFENIB,SK-OV-3,42.1325
PACLITAXEL,ABT-888,SK-OV-3,-0.335
PACLITAXEL,ABT-888,SK-OV-3,6.852
PACLITAXEL,ABT-888,SK-OV-3,4.241
PACLITAXEL,ABT-888,SK-OV-3,4.6175
PACLITAXEL,AZD1775,SK-OV-3,6.0525
PACLITAXEL,AZD1775,SK-OV-3,6.9255
PACLITAXEL,AZD1775,SK-OV-3,8.3225
PACLITAXEL,AZD1775,SK-OV-3,10.945
PACLITAXEL,BEZ-235,SK-OV-3,-18.2785
PACLITAXEL,BEZ-235,SK-OV-3,-12.005
PACLITAXEL,BEZ-235,SK-OV-3,-5.33
PACLITAXEL,BEZ-235,SK-OV-3,-12.3455
PACLITAXEL,BORTEZOMIB,SK-OV-3,-11.2595
PACLITAXEL,BORTEZOMIB,SK-OV-3,-12.725
PACLITAXEL,BORTEZOMIB,SK-OV-3,-10.425
PACLITAXEL,BORTEZOMIB,SK-OV-3,-5.095
PACLITAXEL,DASATINIB,SK-OV-3,-25.9815
PACLITAXEL,DASATINIB,SK-OV-3,-28.487
PACLITAXEL,DASATINIB,SK-OV-3,-30.791
PACLITAXEL,DASATINIB,SK-OV-3,-30.808
PACLITAXEL,DINACICLIB,SK-OV-3,8.8265
PACLITAXEL,DINACICLIB,SK-OV-3,21.327
PACLITAXEL,DINACICLIB,SK-OV-3,20.9605
PACLITAXEL,DINACICLIB,SK-OV-3,28.0405
PACLITAXEL,ERLOTINIB,SK-OV-3,1.129
PACLITAXEL,ERLOTINIB,SK-OV-3,3.2755
PACLITAXEL,ERLOTINIB,SK-OV-3,7.086
PACLITAXEL,ERLOTINIB,SK-OV-3,0.9035
PACLITAXEL,GELDANAMYCIN,SK-OV-3,-3.7565
PACLITAXEL,GELDANAMYCIN,SK-OV-3,-8.499
PACLITAXEL,GELDANAMYCIN,SK-OV-3,-8.66
PACLITAXEL,GELDANAMYCIN,SK-OV-3,-20.371
PACLITAXEL,L778123,SK-OV-3,8.143
PACLITAXEL,L778123,SK-OV-3,2.084
PACLITAXEL,L778123,SK-OV-3,-3.012
PACLITAXEL,L778123,SK-OV-3,5.0975
PACLITAXEL,LAPATINIB,SK-OV-3,-7.5785
PACLITAXEL,LAPATINIB,SK-OV-3,-7.941
PACLITAXEL,LAPATINIB,SK-OV-3,-12.521
PACLITAXEL,LAPATINIB,SK-OV-3,-7.221
PACLITAXEL,MK-2206,SK-OV-3,9.381
PACLITAXEL,MK-2206,SK-OV-3,8.364
PACLITAXEL,MK-2206,SK-OV-3,9.568
PACLITAXEL,MK-2206,SK-OV-3,3.4195
PACLITAXEL,MK-4827,SK-OV-3,-6.13
PACLITAXEL,MK-4827,SK-OV-3,-10.187
PACLITAXEL,MK-4827,SK-OV-3,-6.7155
PACLITAXEL,MK-4827,SK-OV-3,-6.3715
PACLITAXEL,MK-5108,SK-OV-3,6.127
PACLITAXEL,MK-5108,SK-OV-3,3.9515
PACLITAXEL,MK-5108,SK-OV-3,1.3425
PACLITAXEL,MK-5108,SK-OV-3,5.5635
PACLITAXEL,MK-8669,SK-OV-3,-4.482
PACLITAXEL,MK-8669,SK-OV-3,-2.4065
PACLITAXEL,MK-8669,SK-OV-3,9.966
PACLITAXEL,MK-8669,SK-OV-3,10.194
PACLITAXEL,MK-8776,SK-OV-3,8.914
PACLITAXEL,MK-8776,SK-OV-3,9.1
PACLITAXEL,MK-8776,SK-OV-3,15.7175
PACLITAXEL,MK-8776,SK-OV-3,4.773
PACLITAXEL,PD325901,SK-OV-3,-3.3275
PACLITAXEL,PD325901,SK-OV-3,-3.869
PACLITAXEL,PD325901,SK-OV-3,-10.7375
PACLITAXEL,PD325901,SK-OV-3,-6.369
PACLITAXEL,SORAFENIB,SK-OV-3,21.8865
PACLITAXEL,SORAFENIB,SK-OV-3,25.98
PACLITAXEL,SORAFENIB,SK-OV-3,23.809
PACLITAXEL,SORAFENIB,SK-OV-3,29.1495
PACLITAXEL,SUNITINIB,SK-OV-3,12.815
PACLITAXEL,SUNITINIB,SK-OV-3,0.623
PACLITAXEL,SUNITINIB,SK-OV-3,1.3885
PACLITAXEL,SUNITINIB,SK-OV-3,10.742
PACLITAXEL,TEMOZOLOMIDE,SK-OV-3,7.543
PACLITAXEL,TEMOZOLOMIDE,SK-OV-3,3.098
PACLITAXEL,TEMOZOLOMIDE,SK-OV-3,-1.829
PACLITAXEL,TEMOZOLOMIDE,SK-OV-3,3.9745
PACLITAXEL,ZOLINZA,SK-OV-3,17.0645
PACLITAXEL,ZOLINZA,SK-OV-3,17.624
PACLITAXEL,ZOLINZA,SK-OV-3,21.0495
PACLITAXEL,ZOLINZA,SK-OV-3,21.6445
PD325901,ABT-888,SK-OV-3,-0.8755
PD325901,ABT-888,SK-OV-3,2.5735
PD325901,ABT-888,SK-OV-3,1.9655
PD325901,ABT-888,SK-OV-3,4.683
PD325901,BEZ-235,SK-OV-3,2.964
PD325901,BEZ-235,SK-OV-3,11.6165
PD325901,BEZ-235,SK-OV-3,6.8855
PD325901,BEZ-235,SK-OV-3,7.582
PD325901,BORTEZOMIB,SK-OV-3,-1.4265
PD325901,BORTEZOMIB,SK-OV-3,-0.3985
PD325901,BORTEZOMIB,SK-OV-3,0.1255
PD325901,BORTEZOMIB,SK-OV-3,2.9235
PD325901,DASATINIB,SK-OV-3,-27.632
PD325901,DASATINIB,SK-OV-3,-22.761
PD325901,DASATINIB,SK-OV-3,-18.4055
PD325901,DASATINIB,SK-OV-3,-23.3065
PD325901,DINACICLIB,SK-OV-3,32.1475
PD325901,DINACICLIB,SK-OV-3,39.047
PD325901,DINACICLIB,SK-OV-3,28.8325
PD325901,DINACICLIB,SK-OV-3,35.2595
PD325901,GELDANAMYCIN,SK-OV-3,-1.786
PD325901,GELDANAMYCIN,SK-OV-3,4.2595
PD325901,GELDANAMYCIN,SK-OV-3,2.0785
PD325901,GELDANAMYCIN,SK-OV-3,-0.3385
PD325901,MK-8669,SK-OV-3,-6.082
PD325901,MK-8669,SK-OV-3,0.1405
PD325901,MK-8669,SK-OV-3,5.6315
PD325901,MK-8669,SK-OV-3,-0.23
PD325901,MK-8776,SK-OV-3,10.7495
PD325901,MK-8776,SK-OV-3,9.233
PD325901,MK-8776,SK-OV-3,10.452
PD325901,MK-8776,SK-OV-3,8.904
PD325901,OXALIPLATIN,SK-OV-3,11.194
PD325901,OXALIPLATIN,SK-OV-3,13.6385
PD325901,OXALIPLATIN,SK-OV-3,12.0935
PD325901,OXALIPLATIN,SK-OV-3,17.7155
PD325901,SN-38,SK-OV-3,2.798
PD325901,SN-38,SK-OV-3,-2.997
PD325901,SN-38,SK-OV-3,-1.241
PD325901,SN-38,SK-OV-3,-0.18
PD325901,SORAFENIB,SK-OV-3,42.0125
PD325901,SORAFENIB,SK-OV-3,47.544
PD325901,SORAFENIB,SK-OV-3,48.407
PD325901,SORAFENIB,SK-OV-3,51.0235
PD325901,TOPOTECAN,SK-OV-3,-10.516
PD325901,TOPOTECAN,SK-OV-3,-6.581
PD325901,TOPOTECAN,SK-OV-3,6.5995
PD325901,TOPOTECAN,SK-OV-3,-5.173
SN-38,DINACICLIB,SK-OV-3,26.5615
SN-38,DINACICLIB,SK-OV-3,41.009
SN-38,DINACICLIB,SK-OV-3,33.419
SN-38,DINACICLIB,SK-OV-3,33.5835
SN-38,MK-8776,SK-OV-3,19.1185
SN-38,MK-8776,SK-OV-3,23.757
SN-38,MK-8776,SK-OV-3,19.593
SN-38,MK-8776,SK-OV-3,22.995
SN-38,SORAFENIB,SK-OV-3,36.163
SN-38,SORAFENIB,SK-OV-3,39.753
SN-38,SORAFENIB,SK-OV-3,39.347
SN-38,SORAFENIB,SK-OV-3,40.4035
SORAFENIB,DINACICLIB,SK-OV-3,60.6345
SORAFENIB,DINACICLIB,SK-OV-3,61.332
SORAFENIB,DINACICLIB,SK-OV-3,59.0275
SORAFENIB,DINACICLIB,SK-OV-3,62.7565
SORAFENIB,MK-8776,SK-OV-3,38.8385
SORAFENIB,MK-8776,SK-OV-3,36.4005
SORAFENIB,MK-8776,SK-OV-3,38.59
SORAFENIB,MK-8776,SK-OV-3,38.652
SUNITINIB,ABT-888,SK-OV-3,26.8635
SUNITINIB,ABT-888,SK-OV-3,22.5455
SUNITINIB,ABT-888,SK-OV-3,21.6945
SUNITINIB,ABT-888,SK-OV-3,23.7675
SUNITINIB,AZD1775,SK-OV-3,15.3355
SUNITINIB,AZD1775,SK-OV-3,12.3105
SUNITINIB,AZD1775,SK-OV-3,8.3415
SUNITINIB,AZD1775,SK-OV-3,14.327
SUNITINIB,BEZ-235,SK-OV-3,4.7235
SUNITINIB,BEZ-235,SK-OV-3,6.32
SUNITINIB,BEZ-235,SK-OV-3,8.706
SUNITINIB,BEZ-235,SK-OV-3,4.6005
SUNITINIB,BORTEZOMIB,SK-OV-3,2.7505
SUNITINIB,BORTEZOMIB,SK-OV-3,4.2935
SUNITINIB,BORTEZOMIB,SK-OV-3,3.704
SUNITINIB,BORTEZOMIB,SK-OV-3,2.467
SUNITINIB,DASATINIB,SK-OV-3,-22.8285
SUNITINIB,DASATINIB,SK-OV-3,-17.2755
SUNITINIB,DASATINIB,SK-OV-3,-15.4065
SUNITINIB,DASATINIB,SK-OV-3,-18.485
SUNITINIB,DINACICLIB,SK-OV-3,38.9785
SUNITINIB,DINACICLIB,SK-OV-3,31.8295
SUNITINIB,DINACICLIB,SK-OV-3,42.019
SUNITINIB,DINACICLIB,SK-OV-3,42.36
SUNITINIB,ERLOTINIB,SK-OV-3,23.47
SUNITINIB,ERLOTINIB,SK-OV-3,26.2125
SUNITINIB,ERLOTINIB,SK-OV-3,24.8475
SUNITINIB,ERLOTINIB,SK-OV-3,25.3
